Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
16-055976,2016-11,11/03/2016 01:50,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 4TH ST / WASHINGTON AVE,35, , , , ,909581.6,1018292
16-056065,2016-11,11/03/2016 02:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5475,CABANNE AVE,49, , ,5475,CABANNE,883631.8,1028675
16-055979,2016-11,11/03/2016 02:18,Y, , ,1, , 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,4401,S BROADWAY,17, , , , ,896226.6,998626.3
16-056010,2016-11,11/03/2016 02:30,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",3443,KLOCKE ST,16, , ,3443,KLOCKE,893549.8,1000869
16-055981,2016-11,11/03/2016 03:05,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3302,CHEROKEE ST,30, , ,3302,CHEROKEE,895020.9,1005462
16-055982,2016-11,11/03/2016 03:05,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",715,BIDDLE ST,62, , ,715,BIDDLE,909127.4,1020615
16-055986,2016-11,11/03/2016 05:38,Y, , ,1, ,182250,6,DRUGS-POSSESSION/COCAINE,8515,RIVERVIEW BLVD,73, , ,8515,RIVERVIEW,893289.2,1048541
16-056096,2016-11,11/03/2016 06:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,575,FINE ARTS DR,82, , , , ,879781.6,1021004
16-055990,2016-11,11/03/2016 06:56,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,GRAVOIS AVE / RIVER DES PERES,4, , , , ,878582.6,993982.3
16-056075,2016-11,11/03/2016 07:30,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",5101,MANCHESTER AVE,40, , ,5101,MANCHESTER,885414.6,1016363
16-056785,2016-11,11/03/2016 07:30,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,0,N KINGSHIGHWAY BLVD / WEST PIN,38, , , , ,887329.6,1022870
16-056013,2016-11,11/03/2016 07:41,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3501,N KINGSHIGHWAY BLVD,52,FAMILY DOLLAR, ,3501,KINGSHIGHWAY,890735,1035001
16-056177,2016-11,11/03/2016 08:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5136,CHRISTY AVE,5, , ,5136,CHRISTY,884421.9,1000465
16-056044,2016-11,11/03/2016 08:00,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1265,AMHERST PL,48, , ,6214,LOTUS,0,0
16-056044,2016-11,11/03/2016 08:00,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1265,AMHERST PL,48, , ,6214,LOTUS,0,0
16-055998,2016-11,11/03/2016 08:05,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2400,S GRAND BLVD,25, , , , ,894269.2,1010646
16-056000,2016-11,11/03/2016 08:44,Y, , ,1, ,182260,1,DRUGS-POSSESSION/METHAMPHETAMINE,0,PENNSYLVANIA AVE / TESSON ST,2, , , , ,888289.8,987438.2
16-056436,2016-11,11/03/2016 08:45,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4036,S GRAND BLVD,16, , ,4036,GRAND,893235.5,1001571
16-056153,2016-11,11/03/2016 09:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,4043,CASTLEMAN AVE,27, , ,4043,CASTLEMAN,891742.9,1013024
16-056002,2016-11,11/03/2016 09:00,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,3411,S JEFFERSON AVE,19, ,@ FAMILY DOLLAR,3411,JEFFERSON,898532,1004867
16-056079,2016-11,11/03/2016 09:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3769,KOSCIUSKO ST,18, , ,3769,KOSCIUSKO,900266.9,1001992
16-056052,2016-11,11/03/2016 09:25,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,1015,MCCAUSLAND AVE,44,PILATES + YOGA STUDIO, , , ,875853.6,1019163
16-056014,2016-11,11/03/2016 09:50,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,3837,LOUIS ST,4, , ,3837,LOUIS,885058.1,991965.1
16-056032,2016-11,11/03/2016 09:55,Y, , ,1, ,182999,3,DRUGS-POSSESSION/OTHR UNSPEC DRUG,3515,NEBRASKA AVE,19, , ,3515,NEBRASKA,896494.8,1004467
16-058759,2016-11,11/03/2016 10:11,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,4225,NEOSHO ST,5, , ,4225,NEOSHO,887497.8,1001745
16-056125,2016-11,11/03/2016 10:44,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,4611,CHIPPEWA ST,15,OFFICE DEPOT, ,4611,CHIPPEWA,885890.1,1004417
16-056093,2016-11,11/03/2016 11:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,3733,LINDELL BLVD,77, , ,3733,LINDELL,895166.8,1021465
16-056127,2016-11,11/03/2016 11:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4741,MAFFITT AVE,55, , ,4741,MAFFITT,891585.2,1032005
16-056055,2016-11,11/03/2016 11:00,Y, , ,1, , 51122,6,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,8794,JORDAN AVE,74, ,#1059052,8794,JORDAN,897106,1052593
16-056054,2016-11,11/03/2016 11:00,Y, , ,1, , 21000,1,RAPE -- FORCIBLE,7800,GERMANIA ST,1, , ,6400,CLAYTON,0,0
16-056034,2016-11,11/03/2016 11:22,Y, , ,1, ,175400,2,SEX OFFNS-SX MISCONDUCT/SECOND,700,CARR LANE DR,82,FOREST PARK,FOREST PARK RESTROOM,700,CARR LANE,0,0
16-056041,2016-11,11/03/2016 11:59,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,1611,S GRAND BLVD,31, , , , ,894860.1,1014363
16-058628,2016-11,11/03/2016 12:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5369,COTE BRILLIANTE AVE,50, , ,5369,COTE BRILLIANTE,886452.2,1032767
16-056667,2016-11,11/03/2016 12:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4515,LEWIS PL,54, , ,4515,LEWIS,890712.1,1027386
16-056035,2016-11,11/03/2016 12:00,Y, , ,1, ,175400,2,SEX OFFNS-SX MISCONDUCT/SECOND,700,CARR LANE DR,82,FOREST PARK,FOREST PARK RESTROOM,700,CARR LANE,0,0
16-056033,2016-11,11/03/2016 12:14,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,300,N 4TH ST,35,MANSION HOUSE,@MANSION HOUSE,300,4TH,909633.8,1017651
16-056051,2016-11,11/03/2016 12:20,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,200,N KINGSHIGHWAY BLVD,38, , , , ,887401.9,1023459
16-056045,2016-11,11/03/2016 12:29,Y, , ,1, , 51121,5,BURGLARY-RESIDENCE/DAY/UNLAW ENT/OCCUPIED,2529,N SARAH ST,57, , ,2529,SARAH,896237.9,1028320
16-056643,2016-11,11/03/2016 12:30,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3448,ARSENAL ST,25, , ,3448,ARSENAL,894649.6,1008185
16-056038,2016-11,11/03/2016 12:35,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1300,LOCUST ST,36, ,CITY STREET,1300,LOCUST,906290.5,1018750
16-056047,2016-11,11/03/2016 12:45,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,3465,UNION BLVD,50, ,WENDY S,3465,UNION,889036.4,1035918
16-056049,2016-11,11/03/2016 13:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,4427,GERALDINE AVE,70, ,@METRO METALS,4427,GERALDINE,891119.8,1038844
16-056048,2016-11,11/03/2016 13:06,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5300,MINERVA AVE,51, , , , ,885648.1,1030026
16-056060,2016-11,11/03/2016 13:15,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4623,S BROADWAY,17, ,APT 2,4623,BROADWAY,895852.3,997152.8
16-056078,2016-11,11/03/2016 13:30,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",4035,POTOMAC ST,15, , ,4035,POTOMAC,890209.8,1005618
16-056063,2016-11,11/03/2016 13:45,Y, , ,1, ,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4952,LEAHY AVE,71, , ,4952,LEAHY,894386.5,1039486
16-056979,2016-11,11/03/2016 14:15,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,2747,GOODFELLOW BLVD,50, , ,5000,UNION,884252.7,1035834
16-056099,2016-11,11/03/2016 14:30,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,930,HOLLY HILLS AVE,80, , , , ,889835.5,993183.7
16-056148,2016-11,11/03/2016 14:30,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5091,MAPLE AVE,51, , ,5091,MAPLE,887175.9,1029059
16-056088,2016-11,11/03/2016 14:30,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,ARSENAL ST / JAMIESON AVE,10, , , , ,875460,1010564
16-056068,2016-11,11/03/2016 14:40,Y, , ,1, ,175400,2,SEX OFFNS-SX MISCONDUCT/SECOND,700,CARR LANE DR,82,FOREST PARK,FOREST PARK RESTROOM,700,CARR LANE,0,0
16-056105,2016-11,11/03/2016 14:42,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,1144,HORNSBY AVE,74, , ,1144,HORNSBY,895205.8,1050729
16-057341,2016-11,11/03/2016 15:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3724,MAFFITT AVE,59, , ,3724,MAFFITT,898874.1,1027506
16-056113,2016-11,11/03/2016 15:00,Y, , ,1, , 65711,6,LARCENY-MTR VEH PARTS UNDER $500 /ATTEMPT,7557,HALL ST,74,PICK N PULL, ,7557,HALL,898564.8,1045187
16-056238,2016-11,11/03/2016 15:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,4408,ARSENAL ST,15,FRONT PORCH OF HOUSE,FRONT PORCH OF HOUSE,4408,ARSENAL,887749.5,1009051
16-056089,2016-11,11/03/2016 15:15,Y, , ,1, ,183250,4,DRUGS-SALE/COCAINE,3646,GARFIELD AVE,59, , ,1915,OLIVE,898447,1025988
16-056103,2016-11,11/03/2016 15:50,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,2130,STANSBURY ST,18, , ,2130,STANSBURY,898944.9,1002523
16-056095,2016-11,11/03/2016 15:50,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5831,DR MARTIN LUTHER KING DR,50, , ,5831,DR MARTIN LUTHER KING,882973.1,1033909
16-056110,2016-11,11/03/2016 16:00,Y, , ,1, ,250000,4,LOITERING-BEGGING,500,COLE ST,35, , ,500,COLE,909632.1,1019686
16-056230,2016-11,11/03/2016 16:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",3500,LEMP AVE,18,LEMP BREWERY,PARKING LOT,3500,LEMP,900612.3,1004133
16-056181,2016-11,11/03/2016 16:00,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,5422,NAGEL AVE,6, , ,5422,NAGEL,879136.3,997060
16-056310,2016-11,11/03/2016 16:00,Y, , ,1, , 51130,4,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY,2926,SAMUEL SHEPARD DR,37, , ,2926,SAMUEL SHEPARD,900393.5,1020980
16-056094,2016-11,11/03/2016 16:00,Y, , ,1, ,178200,6,SEX OFFNS-EXPOSURE/EXPOSING PERSON,4000,W FLORISSANT AVE,68, , ,4000,FLORISSANT,0,0
16-056129,2016-11,11/03/2016 16:05,Y, , ,1, , 51121,1,BURGLARY-RESIDENCE/DAY/UNLAW ENT/OCCUPIED,5238,GRACE AVE,3, , ,5238,GRACE,890697.5,996852.4
16-056142,2016-11,11/03/2016 16:15,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,BELL AVE / N SPRING AVE,77, ,ATTEMPT, , ,896444.8,1023447
16-056117,2016-11,11/03/2016 16:20,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4324,DR MARTIN LUTHER KING DR,58, ,BUS STOP, , ,893407.7,1027601
16-056221,2016-11,11/03/2016 16:20,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2350,MARKET ST,36,METROPOLITAN SEWER DISTRICT, ,2350,MARKET,901481.6,1018457
16-056114,2016-11,11/03/2016 16:46,Y, , ,1, ,250000,4,LOITERING-BEGGING,1000,N BROADWAY,62, ,IN TRAFFIC,1000,BROADWAY,909758.9,1019796
16-056183,2016-11,11/03/2016 16:50,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N FLORISSANT AVE / SAINT LOUIS,60, , ,1441,WRIGHT,905889.4,1025974
16-056136,2016-11,11/03/2016 16:52,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3522,MINNESOTA AVE,19, ,1ST FLOOR,3522,MINNESOTA,896013.9,1004479
16-056128,2016-11,11/03/2016 17:03,Y, , ,1, ,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,8340,N BROADWAY,74,CONCENTRA URGENT CARE, ,8340,BROADWAY,897599.8,1048898
16-056124,2016-11,11/03/2016 17:04,Y, , ,1, ,250000,4,LOITERING-BEGGING,600,GRATIOT ST,35, , , , ,907533.1,1014334
16-056154,2016-11,11/03/2016 17:10,Y, , ,1, , 31421,5,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,6141,PERSHING AVE,46, ,SIDEWALK, , ,877789.1,1025588
16-056164,2016-11,11/03/2016 18:00,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,400,JEFFERSON DR,82,STEINBERG RINK,PARKING LOT,400,JEFFERSON,886522.2,1020653
16-056145,2016-11,11/03/2016 18:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5000,UNION BLVD,71,FAMILY DOLLAR, ,5000,UNION,892272.6,1040231
16-056504,2016-11,11/03/2016 18:00,Y, , ,1, , 66701,5,LARCENY-BICYCLES UNDER $500,6146,WATERMAN BLVD,46, , ,6146,WATERMAN,877716.6,1025743
16-056172,2016-11,11/03/2016 18:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3920,VIRGINIA AVE,16, , ,3920,VIRGINIA,894622,1002010
16-056175,2016-11,11/03/2016 18:30,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",0,LINDELL BLVD / N SARAH ST,38, , , , ,892822,1021958
16-056159,2016-11,11/03/2016 18:30,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,0,S GRAND BLVD / RUSSELL BLVD,26, , , , ,894541,1012354
16-056156,2016-11,11/03/2016 18:42,Y, , ,1, ,151130,5,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,3607,HAMILTON AVE,50, ,@HOTEL- VEGAS INN, , ,884714.6,1038923
16-056161,2016-11,11/03/2016 18:50,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",1938,WINNEBAGO ST,18, , , , ,899705.4,1002736
16-057964,2016-11,11/03/2016 18:50,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1243,HAMILTON AVE,48,ETZEL PLACE APARTMENTS COMPLEX,NUISANCE ABATEMENT PROPERTY,1243,HAMILTON,881051.1,1031770
16-056165,2016-11,11/03/2016 18:50,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,1243,HAMILTON AVE,48, ,1ST FLOOR UNIT,1243,HAMILTON,881051.1,1031770
16-056150,2016-11,11/03/2016 18:55,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,PAGE BLVD / SKINKER PKWY,48, , , , ,880273.4,1033004
16-056163,2016-11,11/03/2016 19:00,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3525,N GRAND BLVD,59,CHURCHES CHICKEN,INSIDE OF THE LOBBY OF THE RESTAURAN,3525,GRAND,900733.9,1029330
16-056163,2016-11,11/03/2016 19:00,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3525,N GRAND BLVD,59,CHURCHES CHICKEN,INSIDE OF THE LOBBY OF THE RESTAURAN,3525,GRAND,900733.9,1029330
16-056163,2016-11,11/03/2016 19:00,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3525,N GRAND BLVD,59,CHURCHES CHICKEN,INSIDE OF THE LOBBY OF THE RESTAURAN,3525,GRAND,900733.9,1029330
16-056163,2016-11,11/03/2016 19:00,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3525,N GRAND BLVD,59,CHURCHES CHICKEN,INSIDE OF THE LOBBY OF THE RESTAURAN,3525,GRAND,900733.9,1029330
16-056244,2016-11,11/03/2016 19:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,GRAVOIS AVE / RIVER DES PERES,4, , , , ,878582.6,993982.3
16-056163,2016-11,11/03/2016 19:00,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3525,N GRAND BLVD,59,CHURCHES CHICKEN,INSIDE OF THE LOBBY OF THE RESTAURAN,3525,GRAND,900733.9,1029330
16-056218,2016-11,11/03/2016 19:00,Y, , ,1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,4131,PARKER AVE,15, , ,4131,PARKER,889564.9,1006303
16-056213,2016-11,11/03/2016 19:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4575,ALDINE AVE,56, , ,4575,ALDINE,891669.8,1029218
16-056158,2016-11,11/03/2016 19:14,Y, , ,1, ,112020,6,FRAUD-CREDIT DEVICE/UNDER $150,5967,GOODFELLOW BLVD,73, ,APT C,5967,GOODFELLOW,890467.9,1049309
16-056155,2016-11,11/03/2016 19:20,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1235,WASHINGTON AVE,36,ROSILITA S CANTINA, ,1235,WASHINGTON,906498.3,1019221
16-056160,2016-11,11/03/2016 19:24,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5753,PAGE BLVD,78, , , , ,882231.1,1031802
16-056219,2016-11,11/03/2016 19:30,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3450,RUSSELL AVE,26, , ,3450,RUSSELL,895163.4,1011992
16-056237,2016-11,11/03/2016 19:30,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,730,CARROLL ST,21, , ,730,CARROLL,905629.6,1011355
16-056226,2016-11,11/03/2016 19:30,Y, , ,1, , 71040,2,AUTO THEFT-PERM RETNT/ATTEMPT,3641,CLEVELAND AVE,27, , ,3641,CLEVELAND,893903.8,1011371
16-056293,2016-11,11/03/2016 20:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",3009,HAWTHORNE BLVD,26, , ,3009,HAWTHORNE,897224.2,1011430
16-056173,2016-11,11/03/2016 20:15,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3618,COOK AVE,77, , ,3618,COOK,897664.7,1023750
16-056168,2016-11,11/03/2016 20:30,Y, , ,1, , 31112,4,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,1114,HADLEY ST,62, ,APT D,1114,HADLEY,907568.7,1020678
16-056214,2016-11,11/03/2016 20:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8971,HALLS FERRY RD,74,@FAMILY DOLLAR, ,8971,HALLS FERRY,894664.5,1051378
16-056171,2016-11,11/03/2016 20:40,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4949,DR MARTIN LUTHER KING DR,55, , , , ,888784.6,1030280
16-056180,2016-11,11/03/2016 20:51,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / I 70 EASTBOUND,62, , , , ,909771.3,1021248
16-056170,2016-11,11/03/2016 20:56,Y, , ,1, ,250000,5,LOITERING-BEGGING,115,N EUCLID AVE,38, , ,115,EUCLID,888225.8,1022710
16-056225,2016-11,11/03/2016 21:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3030,HAWTHORNE BLVD,26, , ,3030,HAWTHORNE,897471.5,1011502
16-056223,2016-11,11/03/2016 21:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3427,PESTALOZZI ST,25, , ,3427,PESTALOZZI,895013.3,1008980
16-056332,2016-11,11/03/2016 21:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,869,GUSTAV AVE,74, , ,869,GUSTAV,896814.1,1052633
16-056215,2016-11,11/03/2016 21:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,COURTOIS ST / VIRGINIA AVE,2, , , , ,887906,988644.4
16-056222,2016-11,11/03/2016 21:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4213,DR MARTIN LUTHER KING DR,57, ,GRAY MOVING & STORAGE,4213,DR MARTIN LUTHER KING,894695,1027197
16-056333,2016-11,11/03/2016 21:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5724,TERRY AVE,50, , ,5724,TERRY,884743.8,1035613
16-056184,2016-11,11/03/2016 21:09,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,PALM ST / WARNE AVE,56, , ,3868,DR MARTIN LUTHER KING,898549.1,1030756
16-056184,2016-11,11/03/2016 21:09,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,PALM ST / WARNE AVE,56, , ,3868,DR MARTIN LUTHER KING,898549.1,1030756
16-056176,2016-11,11/03/2016 21:25,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,BIRCHER BLVD / N KINGSHIGHWAY,71, ,ALIAS BIRCHER BLVD/N KINGSHWY BLVD C, , ,892933.4,1038924
16-056209,2016-11,11/03/2016 21:45,Y, , ,1, , 71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,1230,SHAWMUT PL,48, , ,1230,SHAWMUT,882314.3,1031300
16-056211,2016-11,11/03/2016 22:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2040,MADISON ST,60, , ,2040,MADISON,904604.3,1024295
16-056240,2016-11,11/03/2016 22:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",901,DR MARTIN LUTHER KING DR,35, ,STREET/SIDEWALK, , ,908246.2,1019658
16-056185,2016-11,11/03/2016 22:30,Y, , ,1, , 31111,1,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,7104,PENNSYLVANIA AVE,1, , ,5201,GRAND,890355.7,989692.4
16-056186,2016-11,11/03/2016 22:40,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3838,LOUISIANA AVE,16, , , , ,894372.7,1002545
16-056188,2016-11,11/03/2016 23:10,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4212,HARTFORD ST,15, , ,4212,HARTFORD,889189.6,1008516
16-056243,2016-11,11/03/2016 23:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1011,N 10TH ST,35, , ,1011,10TH,908031.7,1020149
16-057159,2016-11,11/03/2016 23:30,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,904,S VANDEVENTER AVE,37, ,@QT - VANDEVENTER / CHOUTEAU,904,VANDEVENTER,892624.1,1017847
16-056187,2016-11,11/03/2016 23:40,Y, , ,1, ,250000,4,LOITERING-BEGGING,415,WASHINGTON AVE,35, ,WITHIN CROSSWALK, , ,909542.8,1018469
16-056191,2016-11,11/03/2016 23:45,Y, , ,1, , 31421,1,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,0,ITASKA ST / VIRGINIA AVE,16, , ,4815,BROADWAY,893520.8,997158.3
16-057580,2016-11,11/04/2016 00:01,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4700,WASHINGTON BLVD,38,CORNERSTONE INSTITUTIONAL BAPIST CH, ,4700,WASHINGTON,889387.6,1025644
16-056229,2016-11,11/04/2016 00:05,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,2852,RUSSELL AVE,24, , ,2852,RUSSELL,897822.5,1011688
16-056189,2016-11,11/04/2016 00:15,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,N 20TH ST / OFALLON ST,61, , , , ,904175.6,1022410
16-056196,2016-11,11/04/2016 00:29,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5000,ALASKA AVE,16,THE HAUNTED BAR, , , ,892450.7,996855.2
16-056192,2016-11,11/04/2016 00:40,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",110,N 17TH ST,36, , , , ,904545.1,1018315
16-056276,2016-11,11/04/2016 01:00,Y, , ,1, , 72140,3,AUTO THEFT-TRUCK/PERM RETNT/ATTEMPT,3508,HUMPHREY ST,25, , ,3508,HUMPHREY,894133.8,1006603
16-056296,2016-11,11/04/2016 01:00,Y, , ,1, , 52312,2,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,3715,GRAVOIS AVE,15,SALLY HAIR, ,3715,GRAVOIS,892500.6,1004571
16-056312,2016-11,11/04/2016 01:15,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 4TH ST / WASHINGTON AVE,35, , , , ,909581.6,1018292
16-056194,2016-11,11/04/2016 02:00,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,2850,RUSSELL BLVD,24, , , , ,898149.1,1011813
