Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
16-027612,2016-06,06/08/2016 05:35,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5220,RIVERVIEW BLVD,72, , ,5220,RIVERVIEW,890085,1044547
16-029701,2016-06,06/08/2016 06:40,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,7450,HAMPTON AVE,6, ,@SCHNUCKS - HAMPTON AND GRAVOIS,7450,HAMPTON,879164.2,994830.9
16-027632,2016-06,06/08/2016 07:00,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6108,SHERRY AVE,76, , ,6108,SHERRY,888670.9,1044423
16-027725,2016-06,06/08/2016 08:15,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3642,LACLEDE AVE,37, , ,3642,LACLEDE,896288.4,1019968
16-027633,2016-06,06/08/2016 08:35,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4778,S SPRING AVE,16, , ,4778,SPRING,890475.1,999080
16-029037,2016-06,06/08/2016 09:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,I 44 EASTBOUND / SOUTHWEST AVE,11, , , ,I 44 EB,876965.6,1012174
16-028175,2016-06,06/08/2016 09:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,6301,EMMA AVE,76, ,NUISANCE ABATEMENT PROPERTY,6301,EMMA,889064.7,1046842
16-027636,2016-06,06/08/2016 09:00,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5010,ENRIGHT AVE,51, , ,5010,ENRIGHT,887696.4,1026535
16-027678,2016-06,06/08/2016 09:30,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,0,MINNESOTA AVE / SIDNEY ST,25, , , , ,896860.4,1010043
16-027655,2016-06,06/08/2016 09:30,Y, , ,1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,2116,E ADELAIDE AVE,68, , ,2116,ADELAIDE,900604.4,1035064
16-027646,2016-06,06/08/2016 10:20,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,2,S 4TH ST,35, ,@HOTEL- DRURY PLAZA ARCH,2,4TH,909168.1,1016457
16-027642,2016-06,06/08/2016 10:55,Y, , ,1, ,250000,4,LOITERING-BEGGING,700,WASHINGTON AVE,35, , , , ,908433.1,1018467
16-027669,2016-06,06/08/2016 11:00,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3123,RAUSCHENBACH AVE,60, ,SINGLE FAMILY DWELLING,3123,RAUSCHENBACH,904804.7,1027429
16-027689,2016-06,06/08/2016 11:00,Y, , ,1, , 51112,5,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4738,MAFFITT AVE,55, , ,4738,MAFFITT,891504.8,1031824
16-027720,2016-06,06/08/2016 11:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4966,EICHELBERGER ST,6, , ,4966,EICHELBERGER,882680.9,1000464
16-027657,2016-06,06/08/2016 11:00,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,5244,THEODOSIA AVE,52, , ,5244,THEODOSIA,886969.5,1031723
16-027650,2016-06,06/08/2016 11:10,Y, , ,1, ,250000,4,LOITERING-BEGGING,0,N 13TH ST / LINDEN ST,36, , , , ,906751.6,1019495
16-027710,2016-06,06/08/2016 11:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4815,ANDERSON AVE,69, , ,4815,ANDERSON,894104.9,1036952
16-027660,2016-06,06/08/2016 11:40,Y, , ,1, , 31421,5,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,4956,DELMAR BLVD,38,DOLLAR GENERAL, , , ,888111,1026049
16-027647,2016-06,06/08/2016 11:40,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,BLAIR AVE / SULLIVAN AVE,63, , , , ,906239.4,1026873
16-027658,2016-06,06/08/2016 11:40,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5714,MICHIGAN AVE,1, , ,5714,MICHIGAN,892947.6,993602.7
16-027804,2016-06,06/08/2016 11:50,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7892,GERMANIA ST,1, ,APT C,7892,GERMANIA,886152.2,990165.3
16-030527,2016-06,06/08/2016 12:00,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",8548,PARTRIDGE AVE,74, , ,8548,PARTRIDGE,893992.1,1048539
16-027758,2016-06,06/08/2016 12:00,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,1910,NEWHOUSE AVE,65, , ,1910,NEWHOUSE,904812.6,1030771
16-027729,2016-06,06/08/2016 12:10,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,6028,ELIZABETH AVE,11, , ,6028,ELIZABETH,880269.6,1012898
16-027694,2016-06,06/08/2016 12:11,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,604,PINE ST,35,KIENER WEST GARAGE, ,604,PINE,908422.1,1017299
16-027662,2016-06,06/08/2016 12:33,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,7003,MANCHESTER AVE,10,BP GAS STATION,PARKING LOT INVOLVING PARKED VEHICLE,7003,MANCHESTER,874483.1,1013173
16-027666,2016-06,06/08/2016 12:35,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4369,NEOSHO ST,5, ,ALLEY,4369,NEOSHO,886427.8,1002205
16-027698,2016-06,06/08/2016 13:00,Y, , ,1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4545,QUEENS AVE,71, ,MULTI-FAMILY DWELLING,4545,QUEENS,892711.7,1039229
16-027857,2016-06,06/08/2016 13:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",800,N 15TH ST,36, , ,1500,WASHINGTON,905998.6,1019848
16-028678,2016-06,06/08/2016 13:00,Y, , ,1, ,142310,1,DESTRUCTION OF PROPERTY-MALICIOUS/PUBLIC PROP,4738,S GRAND BLVD,16, , ,4738,GRAND,891721.1,997719.1
16-027697,2016-06,06/08/2016 13:05,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4117,PLEASANT ST,67, , ,4117,PLEASANT,902395.3,1030940
16-027693,2016-06,06/08/2016 13:15,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",7211,SOUTHWEST AVE,10, , ,7211,SOUTHWEST,873700,1012272
16-027673,2016-06,06/08/2016 13:30,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,444,N 4TH ST,35, , ,444,4TH,909726.3,1018037
16-027671,2016-06,06/08/2016 13:30,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",1215,BAYARD AVE,53, , ,1215,BAYARD,889213.9,1028430
16-027670,2016-06,06/08/2016 13:30,Y, , ,1, ,266400,2,PUBLIC ORDER-ANIMAL VIOLATION,719,CONCOURSE DR,82, , , , ,881706.9,1020388
16-027687,2016-06,06/08/2016 13:31,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2650,ACCOMAC ST,24, , , , ,899060.9,1010831
16-027687,2016-06,06/08/2016 13:31,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2650,ACCOMAC ST,24, , , , ,899060.9,1010831
16-027687,2016-06,06/08/2016 13:31,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2650,ACCOMAC ST,24, , , , ,899060.9,1010831
16-027680,2016-06,06/08/2016 13:50,Y, , ,1, , 43012,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,5536,CLEMENS AVE,48, , ,5536,CLEMENS,883123.4,1027822
16-028495,2016-06,06/08/2016 14:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4638,NATURAL BRIDGE AVE,56, , ,4638,NATURAL BRIDGE,893634.8,1033706
16-027700,2016-06,06/08/2016 14:27,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S 7TH ST / I 55 NORTHBOUND,20, , , , ,906806.1,1012405
16-027686,2016-06,06/08/2016 14:30,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1820,MARKET ST,36,ST LOUIS UNION STATION, ,1820,MARKET,903731.7,1018016
16-027692,2016-06,06/08/2016 14:57,Y, , ,1, ,229999,1,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,3807,KEOKUK ST,16, , , , ,891549.5,1002741
16-027938,2016-06,06/08/2016 15:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,912,TYLER ST,64, , ,912,TYLER,909034.9,1024084
16-027699,2016-06,06/08/2016 15:00,Y, , ,1, , 51122,5,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,5708,KINGSBURY PL,46, ,APT 24E,5708,KINGSBURY,881536.7,1026065
16-031762,2016-06,06/08/2016 15:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",6005,HORTON PL,48, , ,6005,HORTON,879642.3,1030261
16-027722,2016-06,06/08/2016 15:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6528,BERTHOLD AVE,44, , ,6528,BERTHOLD,877932.1,1018397
16-027722,2016-06,06/08/2016 15:00, , , ,-1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6528,BERTHOLD AVE,44, , ,6528,BERTHOLD,877932.1,1018397
16-027706,2016-06,06/08/2016 15:15,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3843,OREGON AVE,16, , ,3843,OREGON,896466.3,1002180
16-027703,2016-06,06/08/2016 15:16,Y, , ,1, ,229999,1,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,3866,S SPRING AVE,16, , ,3866,SPRING,892119,1002794
16-027712,2016-06,06/08/2016 15:21,Y, , ,1, , 10000,3,HOMICIDE,3707,CALIFORNIA AVE,19, , ,3707,CALIFORNIA,896949.3,1003135
16-027701,2016-06,06/08/2016 15:22,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4925,SOUTHWEST AVE,12, , ,2301,KINGSHIGHWAY,886273.4,1012086
16-027817,2016-06,06/08/2016 15:30,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",1301,PALM ST,63, ,PARK PLAYGROUND, , ,906971.4,1027395
16-027739,2016-06,06/08/2016 15:30,Y, , ,1, , 41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5862,RIDGE AVE,78, , ,5862,RIDGE,882073.5,1032987
16-027705,2016-06,06/08/2016 15:35,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1410,LOCUST ST,36, , , , ,905912.1,1018863
16-027879,2016-06,06/08/2016 16:00,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1004,S KINGSHIGHWAY BLVD,39, , ,1004,KINGSHIGHWAY,887591.1,1018472
16-027994,2016-06,06/08/2016 16:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5237,CATES AVE,51, , ,5237,CATES,885459.3,1027889
16-027719,2016-06,06/08/2016 16:16,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5914,GOODFELLOW BLVD,73, , , , ,890353.1,1048839
16-027746,2016-06,06/08/2016 16:40,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,0,N 13TH ST / CASS AVE,62, , , , ,907596.9,1022461
16-027714,2016-06,06/08/2016 16:52,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,1300,OLIVE ST,36, , ,1300,OLIVE,906211.2,1018426
16-027811,2016-06,06/08/2016 17:00,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1354,TAMM AVE,42,ST JAMES THE GREATER CHURCH,PARKING LOT,1354,TAMM,879361.1,1016780
16-027760,2016-06,06/08/2016 17:00,Y, , ,1, ,266510,6,PUBLIC ORDER-TRESPASSING,5621,SUMMIT PL,76, , ,5607,SUMMIT,891196.6,1046484
16-027978,2016-06,06/08/2016 17:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,1646,S 39TH ST,29, , ,1646,39TH,893192.9,1014208
16-027809,2016-06,06/08/2016 17:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4101,KOSSUTH AVE,68,FAIRGROUNDS PARK, , , ,899000,1032705
16-028242,2016-06,06/08/2016 17:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,935,GOODFELLOW BLVD,48,WEST END APARTMENTS, ,935,GOODFELLOW,881329.5,1029079
16-028060,2016-06,06/08/2016 17:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,916,LASALLE PARK CT,34,LASALLE HOUSING COMPLEX, ,916,LASALLE PARK,906241.3,1013517
16-027723,2016-06,06/08/2016 17:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,S LEONOR K SULLIVAN BLVD / WAS,35, , ,999,2ND,911031.3,1018131
16-027728,2016-06,06/08/2016 17:18,Y, , ,1, ,204100,5,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,2701,GOODFELLOW BLVD,50, , , , ,884070.8,1035302
16-027819,2016-06,06/08/2016 17:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,0,DE TONTY ST / KLEMM ST,27, , , , ,890692.9,1013767
16-027718,2016-06,06/08/2016 17:30,Y, , ,1, ,250000,4,LOITERING-BEGGING,721,N TUCKER BLVD,36,SHELL GAS STATION,SHELL GAS STATION,1200,WASHINGTON,906857.6,1019492
16-027726,2016-06,06/08/2016 17:58,Y, , ,1, ,250000,4,LOITERING-BEGGING,0,N 3RD ST / CARR ST,35, , , , ,909973.4,1019846
16-027818,2016-06,06/08/2016 18:00,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3119,CHIPPEWA ST,19, , ,3119,CHIPPEWA,895519.2,1002944
16-027892,2016-06,06/08/2016 18:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4049,WEST PINE BLVD,38, , ,4049,WEST PINE,892973.8,1021514
16-028487,2016-06,06/08/2016 18:00,Y, , ,1, ,223000,4,LIQUOR LAWS-LIQUOR LIC VIOLATION,2619,WASHINGTON AVE,37, ,@LUX,2619,WASHINGTON,902001.8,1020287
16-027737,2016-06,06/08/2016 18:15,Y, , ,1, , 51211,5,BURGLARY-RESIDENCE/NIT/FORCE ENT/OCCUPIED,5363,MINERVA AVE,78, , ,5353,MINERVA,885139.5,1030515
16-027744,2016-06,06/08/2016 18:30,Y, , ,1, ,151130,5,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,3305,GOODFELLOW BLVD,50, , ,3305,GOODFELLOW,885127.6,1037443
16-027734,2016-06,06/08/2016 18:31,Y, , ,1, ,182260,2,DRUGS-POSSESSION/METHAMPHETAMINE,3707,S KINGSHIGHWAY BLVD,14, ,SOUTH TOWN PUB,3707,KINGSHIGHWAY,885173.3,1004833
16-027731,2016-06,06/08/2016 18:35,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",500,N JEFFERSON AVE,36, , , , ,902190.4,1020112
16-027755,2016-06,06/08/2016 18:35,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,3938,GARFIELD AVE,56, , ,3938,GARFIELD,896816.1,1026822
16-027732,2016-06,06/08/2016 18:40,Y, , ,1, ,178200,4,SEX OFFNS-EXPOSURE/EXPOSING PERSON,800,N TUCKER BLVD,35,ST PATRICK CENTER,REAR,800,TUCKER,0,0
16-027743,2016-06,06/08/2016 18:43,Y, , ,1, ,182250,5,DRUGS-POSSESSION/COCAINE,3941,GARFIELD AVE,56, , ,3941,GARFIELD,896947.3,1026872
16-027741,2016-06,06/08/2016 18:45,Y, , ,1, ,182130,4,DRUGS-POSSESSION/HEROIN,3600,N 23RD ST,65, , ,3800,23RD,903970.6,1028574
16-027736,2016-06,06/08/2016 18:46,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1100,WASHINGTON AVE,35, ,BUS STOP,1100,WASHINGTON,907252.9,1018795
16-027735,2016-06,06/08/2016 18:51,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,921,WASHINGTON AVE,35, ,BUS STOP,915,WASHINGTON,907986.8,1018726
16-027748,2016-06,06/08/2016 19:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4830,FOUNTAIN AVE,53, , ,4830,FOUNTAIN,889293.6,1027446
16-027754,2016-06,06/08/2016 19:00,Y, , ,1, ,204200,3,FAMILY & CHILD CRIME-CNTRIB DELINQ MINOR,3600,MINNESOTA AVE,19, , ,3100,MIAMI,895931.8,1004178
16-027901,2016-06,06/08/2016 19:30,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,1107,MISSISSIPPI AVE,32, , ,1107,MISSISSIPPI,902124.4,1014736
16-027752,2016-06,06/08/2016 19:45,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3400,S JEFFERSON AVE,18, , , , ,898772.9,1004847
16-027822,2016-06,06/08/2016 19:58,Y, , ,1, , 52322,3,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,2306,S GRAND BLVD,25, ,#1129857,2306,GRAND,894330.3,1010755
16-027761,2016-06,06/08/2016 20:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,930,HOLLY HILLS AVE,80,CARONDELET YMCA,LOCKER ROOM,930,HOLLY HILLS,889835.5,993183.7
16-027863,2016-06,06/08/2016 20:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,0,ENRIGHT AVE / N SARAH ST,58, , , , ,893951.9,1024292
16-027849,2016-06,06/08/2016 20:00,Y, , ,1, , 65601,6,"LARCENY-MTR VEH PARTS $500 - $24,999",730,CAMPBELL AVE,79, , ,730,CAMPBELL,900001.3,1039905
16-027885,2016-06,06/08/2016 20:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,LABADIE AVE / MARCUS AVE,56, , ,1915,OLIVE,892288.1,1032348
16-027762,2016-06,06/08/2016 20:10,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,4101,VIRGINIA AVE,16, , ,4101,VIRGINIA,894263.3,1000949
16-028552,2016-06,06/08/2016 21:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,400,PINE ST,35, , , , ,909303.9,1017205
16-027867,2016-06,06/08/2016 21:30,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",5915,VICTORIA AVE,41, , ,5849,VICTORIA,881398.9,1017310
16-027806,2016-06,06/08/2016 22:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3224,INDIANA AVE,22, , ,3224,INDIANA,899267.5,1005939
16-028694,2016-06,06/08/2016 22:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2906,MCNAIR AVE,22, , ,2906,MCNAIR,900149.3,1007327
16-027778,2016-06,06/08/2016 22:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1517,HICKORY LN,33,OLD FRENCH TOWN APARTMENTS,OLD FRENCH TOWN APARTMENT COMPLEX, , ,903884.3,1014018
16-027765,2016-06,06/08/2016 22:02,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1300,WASHINGTON AVE,36, , , , ,906270.8,1019053
16-027768,2016-06,06/08/2016 22:23,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,700,ROSEDALE AVE,48,STREET/SIDEWALK, ,700,ROSEDALE,878151.1,1028301
16-027824,2016-06,06/08/2016 22:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4060,DETONTY ST,27, , ,4020,DETONTY,891622.6,1013562
16-027776,2016-06,06/08/2016 22:30,Y, , ,1, , 52212,3,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,3113,GASCONADE ST,16, , ,3113,GASCONADE,895412.7,1000898
16-027782,2016-06,06/08/2016 22:30,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,W FLORISSANT AVE / N KINGSHIGH,71, , , , ,895487.5,1040711
16-027772,2016-06,06/08/2016 22:42,Y, , ,1, , 43016,1,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,5201,LANSDOWNE AVE,7, , ,5201,LANSDOWNE,883068.6,1003210
16-027777,2016-06,06/08/2016 22:42,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4305,VIRGINIA AVE,16, , ,4305,VIRGINIA,893976.6,999674.9
16-027781,2016-06,06/08/2016 22:45,Y, , ,1, ,204100,5,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,5244,RIDGE AVE,51, , ,5244,RIDGE,886105.1,1030282
16-027774,2016-06,06/08/2016 22:45,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,236,N EUCLID AVE,38, ,CITY STREET, , ,888300.7,1023347
16-027807,2016-06,06/08/2016 23:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,4978,PERNOD AVE,14, , ,4978,PERNOD,884439.6,1005429
16-027834,2016-06,06/08/2016 23:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4036,SHAW AVE,27, , ,4036,SHAW,891798.5,1013148
16-027773,2016-06,06/08/2016 23:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1443,RUTGER LN,33, , ,1443,RUTGER,904108.4,1013424
16-027779,2016-06,06/08/2016 23:00,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1101,WASHINGTON AVE,35, ,ON PARKING LOT, , ,907375.6,1018946
16-027780,2016-06,06/08/2016 23:30,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,2538,BURD AVE,50, , ,2538,BURD,885657.8,1034286
16-027784,2016-06,06/08/2016 23:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3422,WYOMING ST,25,STREET, ,3421,WYOMING,894696.1,1006852
16-027827,2016-06,06/08/2016 23:50,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5008,RUSKIN AVE,71, , ,5008,RUSKIN,892726.1,1039731
16-027783,2016-06,06/08/2016 23:54,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3400,HAMILTON AVE,50,ALBERICI CONSTRUCTION PLANT, , , ,884386.2,1037987
16-027838,2016-06,06/09/2016 00:02,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2218,TOWER GROVE AVE,27, , ,2218,TOWER GROVE,889715.7,1011875
16-027785,2016-06,06/09/2016 00:10,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3515,N KINGSHIGHWAY BLVD,52,US BANK,@US BANK - KINGSHIGHWAY, , ,890475.4,1035146
16-027789,2016-06,06/09/2016 00:30,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3640,KOSCIUSKO ST,18, , ,3640,KOSCIUSKO,901146.1,1002759
16-027787,2016-06,06/09/2016 00:35,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3958,DETONTY ST,27, , ,3958,DETONTY,892421.4,1013468
16-027791,2016-06,06/09/2016 01:00,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1400,UNION BLVD,51, , ,5231,KENSINGTON,886083.9,1030498
16-027813,2016-06,06/09/2016 01:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4217,BLAINE AVE,28, , ,4217,BLAINE,890590,1014904
16-027788,2016-06,06/09/2016 01:12,Y, , ,1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,3725,WINNEBAGO ST,15, , ,3725,WINNEBAGO,892398.4,1004052
16-027792,2016-06,06/09/2016 01:18,Y, , ,1, , 10000,5,HOMICIDE,4545,OLIVE ST,38, , , , ,889817.4,1025276
16-027803,2016-06,06/09/2016 01:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,700,N 20TH ST,36, , ,700,20TH,903842.8,1020097
16-027790,2016-06,06/09/2016 01:40,Y, , ,1, , 52212,6,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,5791,THEKLA AVE,72,REGAL MEAT MARKET, ,5791,THEKLA,891036.4,1044686
16-027793,2016-06,06/09/2016 02:20,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5819,ROMAINE PL,78, , ,5819,ROMAINE,882395.3,1032640
16-027872,2016-06,06/09/2016 02:45,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,S 2ND ST / LYNCH ST,20, , , , ,904547.4,1006274
16-027821,2016-06,06/09/2016 03:30,Y, , ,1, , 72113,3,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,3008,KEOKUK ST,16, , ,3008,KEOKUK,895747.4,1002005
16-027855,2016-06,06/09/2016 03:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,2838,OLIVE ST,37, , ,2838,OLIVE,900347.7,1019902
16-027794,2016-06,06/09/2016 03:33,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4032,CALIFORNIA AVE,16, , ,4022,CALIFORNIA,896783.8,1000898
16-027795,2016-06,06/09/2016 04:35,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6325,MARQUETTE AVE,9, , ,6325,MARQUETTE,878284.6,1007382
16-027802,2016-06,06/09/2016 05:26,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,710,GOODFELLOW BLVD,48,BP GAS STATION, , , ,881216.5,1027231
