Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
16-005244,2016-02,02/02/2016 04:30,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4127,KENNERLY AVE,57, , ,4127,KENNERLY,896349.5,1028931
16-005363,2016-02,02/02/2016 04:40,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,7201,LANSDOWNE AVE,9,METROLINK SHREWSBURY PARKING LOT,@METROLINK - SHREWSBURY,7201,LANSDOWNE,872005.1,1004597
16-005414,2016-02,02/02/2016 05:15,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2101,N GRAND BLVD,59, , ,2101,GRAND,898976.9,1025932
16-005342,2016-02,02/02/2016 07:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,3039,LOCUST ST,37, ,REAR,3039,LOCUST,899331.4,1020659
16-005523,2016-02,02/02/2016 07:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,999,N 2ND ST,35, ,LUMIERE EAST PARKING LOT,999,2ND,910439.8,1019433
16-005248,2016-02,02/02/2016 07:00,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,420,N 6TH ST,35,PARKING GARAGE, ,420,6TH,908992.6,1018056
16-005669,2016-02,02/02/2016 07:00,Y, , ,1, , 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4122,ALMA AVE,4, , ,4122,ALMA,884790.9,995482.3
16-005251,2016-02,02/02/2016 07:10,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,5605,HAMPTON AVE,8, , ,5605,HAMPTON,879113.8,1000266
16-005909,2016-02,02/02/2016 07:15,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,7201,LANSDOWNE AVE,9, ,@METROLINK - SHREWSBURY,7201,LANSDOWNE,872005.1,1004597
16-005271,2016-02,02/02/2016 08:30,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5708,KINGSBURY PL,46, ,APT. #14E,5708,KINGSBURY,881536.7,1026065
16-005269,2016-02,02/02/2016 08:30,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,S 14TH ST / SPRUCE ST,36,METRO,CIVIC CENTER METRO LINK STATION,430,15TH,905271.4,1016547
16-005338,2016-02,02/02/2016 08:45,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,6048,MCPHERSON AVE,46, , ,6048,MCPHERSON,878480.7,1026006
16-005710,2016-02,02/02/2016 09:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,4069,MCDONALD AVE,15, , ,4069,MCDONALD,889976.2,1006584
16-005378,2016-02,02/02/2016 09:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,900,SPRUCE ST,35,10TH AND SPRUCE LOT, , , ,907004.9,1015854
16-005272,2016-02,02/02/2016 09:20,Y, , ,1, , 43013,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,800,SWITZER AVE,86, , ,7819,BROADWAY,897208.8,1045886
16-005429,2016-02,02/02/2016 09:30,Y, , ,1, , 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,923,IRON ST,1, , ,919,IRON,890160,993643.1
16-005815,2016-02,02/02/2016 09:45,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,1438,S GRAND BLVD,31, , ,1438,GRAND,895147.3,1015213
16-008214,2016-02,02/02/2016 10:00,Y, , ,1, , 43015,5,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,5849,MAFFITT AVE,50, , ,1915,OLIVE,883835.8,1035952
16-005284,2016-02,02/02/2016 10:05,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,11000,RIVERVIEW DR,75, ,CONSTRUCTION SITE,11000,RIVERVIEW,910785.6,1068237
16-005601,2016-02,02/02/2016 10:15,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,3425,MERAMEC ST,16, , ,3425,MERAMEC,893668.3,1000518
16-005306,2016-02,02/02/2016 10:25,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,6241,DELMAR BLVD,48,GLOBAL FOODS MARKET,REAR PARKING LOT,6241,DELMAR,876835,1027660
16-005339,2016-02,02/02/2016 10:30,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3933,S BROADWAY,16, ,@ALEXIAN BROTHERS HOSPITAL,3933,BROADWAY,897890.5,1001421
16-005282,2016-02,02/02/2016 10:45,Y, , ,1, ,266510,6,PUBLIC ORDER-TRESPASSING,4415,NATURAL BRIDGE AVE,69,JULIA DAVIS ST. LOUIS PUBLIC LIBRAR,@LIBRARY- JULIA DAVIS BRANCH,4415,NATURAL BRIDGE,895362.3,1033087
16-005277,2016-02,02/02/2016 10:51,Y, , ,1, ,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,5500,ROBIN AVE,72, , , , ,892151.5,1044566
16-005292,2016-02,02/02/2016 10:52,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,HAMILTON AVE / PAGE BLVD,48, , , , ,881335.2,1032293
16-005283,2016-02,02/02/2016 10:55,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,801,N 11TH ST,35,BOARD OF EDUCATION, ,801,11TH,907512.3,1019461
16-005305,2016-02,02/02/2016 11:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,514,HOLLY HILLS AVE,1, , ,514,HOLLY HILLS,890933.5,992305.6
16-008674,2016-02,02/02/2016 11:34,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",4708,S BROADWAY,17, , ,4708,BROADWAY,896136.8,996523.4
16-005313,2016-02,02/02/2016 12:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5373,WELLS AVE,78, , ,5373,WELLS,885644.1,1031477
16-005295,2016-02,02/02/2016 12:20,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,3431,UNION BLVD,50,SCHNUCKS, ,3431,UNION,888884.8,1036000
16-005299,2016-02,02/02/2016 12:46,Y, , ,1, ,182250,1,DRUGS-POSSESSION/COCAINE,4151,S COMPTON AVE,17, ,WHT EXPD YJ3C7T, , ,894650.8,1000347
16-005777,2016-02,02/02/2016 13:00,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,3610,RUTGER ST,29,ST. LOUIS UNIVERSTIY HOSPITAL, ,3610,RUTGER,894902.8,1015747
16-005309,2016-02,02/02/2016 13:25,Y, , ,1, ,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,834,GUSTAV AVE,74, , ,834,GUSTAV,897274.3,1052572
16-006181,2016-02,02/02/2016 13:25,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,819,GUSTAV AVE,74, ,NUISANCE ABATEMENT PROPERTY,819,GUSTAV,897410.3,1052718
16-009974,2016-02,02/02/2016 13:25,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,7076,LANSDOWNE AVE,9, , ,7076,LANSDOWNE,872938.2,1004334
16-005303,2016-02,02/02/2016 13:26,Y, , ,1, , 51112,5,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,5732,WELLS AVE,78, , ,5732,WELLS,883074.3,1032986
16-005412,2016-02,02/02/2016 13:30,Y, , ,1, , 91123,4,SIMPLE ASSAULT-CHILD/NO INJURY,3035,CASS AVE,59,VASHON,HIGH SCHOOL,3035,CASS,899825.3,1024601
16-005322,2016-02,02/02/2016 13:30,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4485,LINDELL BLVD,38,CATHEDRAL BASILICA, ,4389,LINDELL,889502.8,1022866
16-005311,2016-02,02/02/2016 13:40,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3560,SCOTT AVE,37,GRAND METRO LINK STATION,METRO LINK AGENCY, , ,896006.2,1018139
16-005320,2016-02,02/02/2016 13:40,Y, , ,1, , 31422,4,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/ATTEMPT,218,S GRAND BLVD,37,STARBUCKS,IN THE DRIVE THROUGH, , ,896152.1,1019390
16-005376,2016-02,02/02/2016 13:43,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,3500,BERNARD ST,37,AIR GAS,BUSINESS,3500,BERNARD,896214.3,1018338
16-005308,2016-02,02/02/2016 13:48,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,3551,FAIR AVE,56, , , , ,897388.1,1031229
16-005310,2016-02,02/02/2016 13:56,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3600,LACLEDE AVE,37, , , , ,896288.4,1019968
16-005331,2016-02,02/02/2016 14:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,715,GIMBLIN RD,74, , ,715,GIMBLIN,897540.3,1049567
16-005340,2016-02,02/02/2016 14:25,Y, , ,1, ,178100,2,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,0,HAMPTON AVE / JAMIESON AVE,88,WILLMORE PARK,WILLMORE PARK, , ,0,0
16-005410,2016-02,02/02/2016 14:30,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,5055,MARDEL AVE,14,NA,STREET,5055,MARDEL,883597.9,1005094
16-005330,2016-02,02/02/2016 14:30,Y, , ,1, ,115200,1,FRAUD-STEALING BY DECEIT/UNDER $150,3714,BATES ST,3, , ,3714,BATES,889627.1,996368.1
16-005393,2016-02,02/02/2016 14:32,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1433,KRAFT ST,43, , ,1433,KRAFT,876926.3,1016581
16-005333,2016-02,02/02/2016 14:37,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S BROADWAY / UTAH ST,20, , , , ,902468.3,1004993
16-005329,2016-02,02/02/2016 14:52,Y, , ,1, ,182130,2,DRUGS-POSSESSION/HEROIN,0,CLIFTON AVE / KEITH PL,8, , , , ,877542.8,998434.3
16-005365,2016-02,02/02/2016 15:05,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2346,S COMPTON AVE,25, , ,2346,COMPTON,896255.4,1010202
16-005344,2016-02,02/02/2016 15:09,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,3202,S KINGSHIGHWAY BLVD,15, ,@HOME DEPOT,3202,KINGSHIGHWAY,886045.3,1008369
16-006453,2016-02,02/02/2016 15:09,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3202,S KINGSHIGHWAY BLVD,15,HOME DEPOT, ,3202,KINGSHIGHWAY,886045.3,1008369
16-005337,2016-02,02/02/2016 15:10,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1909,WASHINGTON AVE,36, , ,1909,WASHINGTON,903934.5,1019898
16-005335,2016-02,02/02/2016 15:14,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,1901,N KINGSHIGHWAY BLVD,52, , , , ,888747.4,1031450
16-005504,2016-02,02/02/2016 15:15,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,5344,LINDENWOOD AVE,14, , ,5344,LINDENWOOD,882317.7,1004792
16-005341,2016-02,02/02/2016 15:15,Y, , ,1, ,178100,2,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,0,HAMPTON AVE / JAMIESON AVE,88,WILLMORE PARK,WILLMORE PARK, , ,0,0
16-005352,2016-02,02/02/2016 15:21,Y, , ,1, ,250000,3,LOITERING-BEGGING,0,S GRAND BLVD / I 44 WESTBOUND,31, , , , ,894727.1,1013527
16-007672,2016-02,02/02/2016 15:30,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4732,MCMILLAN AVE,54, , ,4732,MCMILLAN,889809.5,1026984
16-005345,2016-02,02/02/2016 15:43,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4500,NATURAL BRIDGE AVE,56, , , , ,894499.1,1033274
16-005351,2016-02,02/02/2016 15:45,Y, , ,1, ,250000,4,LOITERING-BEGGING,529,CHESTNUT ST,35,TGI FRIDAY S, , , ,908732.9,1017197
16-005420,2016-02,02/02/2016 16:00,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,300,S GRAND BLVD,37, , ,300,GRAND,896423.8,1019015
16-005436,2016-02,02/02/2016 16:00,Y, , ,1, , 51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4306,GIBSON AVE,39, ,BASEMENT,4306,GIBSON,890294.6,1017591
16-005355,2016-02,02/02/2016 16:05,Y, , ,1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6400,S BROADWAY,1, , , , ,892231.2,991255.9
16-005355,2016-02,02/02/2016 16:05,Y, , ,1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6400,S BROADWAY,1, , , , ,892231.2,991255.9
16-005362,2016-02,02/02/2016 16:30,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",4341,WARNE AVE,68,ANDRA PACKAGE LIQUOR, ,4341,WARNE,900374.8,1033936
16-005373,2016-02,02/02/2016 16:30,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3640,DETONTY ST,27, , ,3640,DETONTY,894210.8,1013305
16-005501,2016-02,02/02/2016 16:30,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2817,WINNEBAGO ST,19, , ,2229,KEOKUK,896881.3,1003339
16-005528,2016-02,02/02/2016 16:30,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3740,OREGON AVE,19, , ,3740,OREGON,896760.1,1002849
16-005354,2016-02,02/02/2016 16:48,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S BROADWAY 3200 / I 55 NORTHBO,18, , , , ,902009.9,1004210
16-005438,2016-02,02/02/2016 17:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,2020,DELMAR BLVD,36, , ,2020,DELMAR,903669,1020331
16-005424,2016-02,02/02/2016 17:15,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,5064,THOLOZAN AVE,14, , ,5064,THOLOZAN,883516.8,1005244
16-005440,2016-02,02/02/2016 17:15,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,8114,S BROADWAY,2, , ,8114,BROADWAY,888243.5,986745.6
16-005358,2016-02,02/02/2016 17:30,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,FINE ARTS DR / GOVERNMENT DR,82, , , , ,880203.1,1020936
16-005427,2016-02,02/02/2016 17:30,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1407,FARRAR ST,65, , ,1407,FARRAR,905878.4,1030268
16-005360,2016-02,02/02/2016 17:40,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3126,TEXAS AVE,30, , ,3126,TEXAS,898716.3,1006851
16-005437,2016-02,02/02/2016 17:50,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",0,MAGNOLIA AVE / VIRGINIA AVE,25, , ,5931,PERSHING,895800.3,1009544
16-005574,2016-02,02/02/2016 18:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,2411,S 10TH ST,21, , ,2411,10TH,903460.8,1008475
16-005415,2016-02,02/02/2016 18:00,Y, , ,1, , 72113,2,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,6098,ARSENAL ST,9,@CARRIAGE AUTO SALES, ,6098,ARSENAL,879470.6,1009961
16-005367,2016-02,02/02/2016 18:08,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4300,GOODFELLOW BLVD,70, , ,4300,GOODFELLOW,886692.3,1040667
16-005364,2016-02,02/02/2016 18:11,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,801,N 11TH ST,35, ,@SWB CONVENTION PZ BLDG,801,11TH,907512.3,1019461
16-005361,2016-02,02/02/2016 18:11,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,4875,GREER AVE,55, , ,4875,GREER,891154.9,1033526
16-005418,2016-02,02/02/2016 18:30,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3942,WEST PINE BLVD,38, , ,3942,WEST PINE,893593.6,1021055
16-005441,2016-02,02/02/2016 18:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3300,MERAMEC ST,16,WINKELMANN SONS DRUG, ,3300,MERAMEC,894181.2,1000239
16-005383,2016-02,02/02/2016 18:30,Y, , ,1, ,151110,1,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,6306,VIRGINIA AVE,1, , ,6306,VIRGINIA,891448.8,992547.8
16-005368,2016-02,02/02/2016 18:41,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,2200,SAINT LOUIS AVE,60, , ,2522,WARREN,904376.3,1026273
16-005372,2016-02,02/02/2016 18:50,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4028,N KINGSHIGHWAY BLVD,69, , ,4028,KINGSHIGHWAY,891805,1036284
16-005428,2016-02,02/02/2016 19:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",3818,DETONTY ST,27, , ,3818,DETONTY,893579.1,1013335
16-005374,2016-02,02/02/2016 19:00,Y, , ,1, , 31111,2,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3845,POTOMAC ST,15, , ,3972,PARKER,891536.9,1005479
16-005622,2016-02,02/02/2016 19:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,5712,MARDEL AVE,14, , ,5712,MARDEL,880334.5,1005359
16-005375,2016-02,02/02/2016 19:20,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3917,VIRGINIA AVE,16, ,APT. A,3917,VIRGINIA,894446.5,1002099
16-005390,2016-02,02/02/2016 19:30,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",1417,KRAFT ST,43, , ,1417,KRAFT,876899,1016748
16-005488,2016-02,02/02/2016 19:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,715,N 21ST ST,36, , ,2233,WASHINGTON,903370.6,1020209
16-005386,2016-02,02/02/2016 19:45,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1001,LYNCH ST,21, , ,919,JEFFERSON,902816.6,1007414
16-005413,2016-02,02/02/2016 20:00,Y, , ,1, , 65601,5,"LARCENY-MTR VEH PARTS $500 - $24,999",400,S EUCLID AVE,38,BARNES HOSPITAL PARKING LOT,PARKING LOT, , ,887950.6,1020751
16-005381,2016-02,02/02/2016 20:00,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,6000,PERSHING AVE,46, , ,5820,PERSHING,878894.4,1025350
16-005432,2016-02,02/02/2016 20:30,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6551,DELOR ST,8, , ,6551,DELOR,875662.8,1002153
16-005395,2016-02,02/02/2016 20:50,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4500,CHILDRENS PL,38, ,@METROLINK - CENTRAL WEST END, , ,0,0
16-005539,2016-02,02/02/2016 21:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",2515,S 9TH ST,21, ,STREET,2522,10TH,903608.9,1008039
16-005388,2016-02,02/02/2016 21:00,Y, , ,1, ,182250,6,DRUGS-POSSESSION/COCAINE,4115,W FLORISSANT AVE,68, , ,4100,FLORISSANT,900319.4,1034614
16-005592,2016-02,02/02/2016 21:00,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,2108,OSAGE ST,18, ,REAR PARKING PAD, , ,898857.7,1000846
16-005387,2016-02,02/02/2016 21:12,Y, , ,1, ,182999,1,DRUGS-POSSESSION/OTHR UNSPEC DRUG,3000,DELOR ST,17,MOUNT PLEASANT, , , ,895124.3,996273.4
16-005391,2016-02,02/02/2016 21:20,Y, , ,1, , 41022,1,AGG.ASSAULT-FIREARM/CITIZEN CHILD 2ND DEGREE,3927,S GRAND BLVD,16, ,A,3927,GRAND,893007.2,1002143
16-005486,2016-02,02/02/2016 21:30,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3737,VIRGINIA AVE,19, , ,3737,VIRGINIA,894618.6,1003187
16-005394,2016-02,02/02/2016 21:54,Y, , ,1, ,204100,6,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,2100,E LINTON AVE,66, , , , ,902098.7,1034533
16-005480,2016-02,02/02/2016 22:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3111,DELMAR BLVD,59, , ,3111,DELMAR,899363.3,1021721
16-005392,2016-02,02/02/2016 22:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,601,S VANDEVENTER AVE,39,NORFOLK & WESTERN,TRAIN BRIDGE, , ,893089.7,1018770
16-005423,2016-02,02/02/2016 22:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,5354,LINDENWOOD AVE,14, , ,5354,LINDENWOOD,882223.4,1004804
16-005430,2016-02,02/02/2016 22:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,5036,THOLOZAN AVE,14, , ,5036,THOLOZAN,883810.7,1005202
16-005411,2016-02,02/02/2016 23:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,4040,DETONTY ST,27, ,APT A,4040,DETONTY,891813.5,1013539
16-005401,2016-02,02/02/2016 23:00,Y, , ,1, , 41014,6,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,6341,SHERRY AVE,76, , ,6341,SHERRY,887714.6,1045249
16-005397,2016-02,02/02/2016 23:15,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3949,FAIRVIEW AVE,15, ,APT 1W,3949,FAIRVIEW,890901.4,1005820
16-007665,2016-02,02/02/2016 23:15,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3949,FAIRVIEW AVE,15, , ,3949,FAIRVIEW,890901.4,1005820
16-005396,2016-02,02/02/2016 23:29,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,5127,COTE BRILLIANTE AVE,52, , ,5127,COTE BRILLIANTE,887953.9,1031819
16-005398,2016-02,02/02/2016 23:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7405,MICHIGAN AVE,2, , ,7405,MICHIGAN,889108.1,989447.9
16-005403,2016-02,02/02/2016 23:30,Y, , ,1, , 51230,1,BURGLARY-RESIDENCE/NIT/ATT FORCE ENTRY,6320,MICHIGAN AVE,1, , ,6320,MICHIGAN,891610.4,992160.4
16-007844,2016-02,02/02/2016 23:55,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
16-005400,2016-02,02/02/2016 23:55,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
16-006866,2016-02,02/03/2016 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
16-005460,2016-02,02/03/2016 00:01,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,5068,MARDEL AVE,14, , ,5068,MARDEL,883436.4,1004949
16-005560,2016-02,02/03/2016 00:01,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,101,S 14TH ST,36,SCOTTRADE CENTER,@SCOTTRADE CENTER,1401,CLARK,905595.6,1017724
16-005409,2016-02,02/03/2016 00:01,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3214,MIAMI ST,19, , ,3214,MIAMI,895008.6,1004128
16-005402,2016-02,02/03/2016 00:25,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,NATURAL BRIDGE AVE / PRAIRIE A,59, , , , ,899378.6,1030654
16-005636,2016-02,02/03/2016 00:30,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,6026,CHILDRESS AVE,8, , ,6026,CHILDRESS,877528,999241.8
16-005405,2016-02,02/03/2016 01:00,Y, , ,1, , 31421,5,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,5750,NATURAL BRIDGE AVE,50, , , , ,885556.4,1038533
16-005444,2016-02,02/03/2016 01:30,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,704,N 20TH ST,36, , , , ,903842.8,1020097
16-005604,2016-02,02/03/2016 01:30,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,DELMAR BLVD / N SKINKER BLVD,46, , , , ,877404.6,1027557
16-005604,2016-02,02/03/2016 01:30, , , ,-1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,DELMAR BLVD / N SKINKER BLVD,46, , , , ,877404.6,1027557
16-005878,2016-02,02/03/2016 01:54,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1000,VICTOR ST,21,STREET, ,1000,VICTOR,903407.2,1008171
16-005404,2016-02,02/03/2016 02:00,Y, , ,1, , 65711,1,LARCENY-MTR VEH PARTS UNDER $500 /ATTEMPT,7731,IVORY AVE,2, , ,7731,IVORY,887789.4,988774.9
16-005642,2016-02,02/03/2016 02:30,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3630,SHAW BLVD,26, , ,3630,SHAW,894640.4,1012980
16-005513,2016-02,02/03/2016 02:30,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2307,S 11TH ST,21, , ,2304,11TH,903114.9,1009409
16-005407,2016-02,02/03/2016 03:22,Y, , ,1, , 81000,1,ARSON-1ST DEGREE/SUCCESS,319,SOPER ST,1, , ,319,SOPER,891476.6,991699.4
16-005406,2016-02,02/03/2016 03:30,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2900,CHOUTEAU AVE,31, , , , ,898710.7,1015935
