Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
17-055773,2017-11,11/05/2017 13:00,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4831,CHIPPEWA ST,15, , ,4831,CHIPPEWA,885253.3,1004242
17-054492,2017-11,11/05/2017 13:22,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,6050,DELMAR BLVD,46, , ,731,HODIAMONT,878447.5,1027420
17-054497,2017-11,11/05/2017 13:30,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,5606,THEODOSIA AVE,50, , ,5228,MINERVA,884433.3,1033212
17-054614,2017-11,11/05/2017 13:50,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4475,BARAT HALL DR,38, , ,4475,BARAT HALL,889689.1,1023437
17-054501,2017-11,11/05/2017 14:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,EMERSON AVE / W FLORISSANT AVE,71, , , , ,894107,1042794
17-054515,2017-11,11/05/2017 14:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,829,HORNSBY AVE,74, , ,829,HORNSBY,897110.1,1050669
17-054513,2017-11,11/05/2017 14:35,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3400,GERALDINE AVE,52, , , , ,889341.6,1035059
17-054513,2017-11,11/05/2017 14:35,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3400,GERALDINE AVE,52, , , , ,889341.6,1035059
17-054513,2017-11,11/05/2017 14:35,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3400,GERALDINE AVE,52, , , , ,889341.6,1035059
17-054507,2017-11,11/05/2017 14:48,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,2199,N 10TH ST,64, , , , ,908453,1024900
17-054531,2017-11,11/05/2017 14:50,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,MINERVA AVE / SHAWMUT PL,78, , , , ,882649.1,1032060
17-054519,2017-11,11/05/2017 14:50,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4163,N GRAND BLVD,67,CALDWELL LIQUOR, ,4163,GRAND,902088.8,1031691
17-057295,2017-11,11/05/2017 15:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5472,CLAXTON AVE,71, , ,5472,CLAXTON,894359.4,1042064
17-054550,2017-11,11/05/2017 15:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5356,PAGE BLVD,48, ,APT 304,5356,PAGE,884691.4,1029832
17-054511,2017-11,11/05/2017 15:07,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,S GRAND BLVD / I 64 EASTBOUND,37, , , , ,896187.8,1019510
17-054835,2017-11,11/05/2017 15:40,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,3106,OLIVE ST,37,PAPPYS SMOKEHOUSE, ,3106,OLIVE,899009.4,1020191
17-054562,2017-11,11/05/2017 15:45,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,S BROADWAY / CLARK AVE,35, , , , ,908504.1,1015938
17-054508,2017-11,11/05/2017 15:48,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,3551,NATURAL BRIDGE AVE,67, , ,3551,NATURAL BRIDGE,901152.8,1029665
17-054517,2017-11,11/05/2017 15:55,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3533,HAMPTON AVE,9, , , , ,879356.8,1006446
17-054542,2017-11,11/05/2017 16:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,5634,MINERVA AVE,78, , ,5634,MINERVA,883103.6,1031750
17-055030,2017-11,11/05/2017 16:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2622,ALLEN AVE,24, , ,2622,ALLEN,899473.7,1011778
17-054743,2017-11,11/05/2017 16:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,6129,CORONADO AVE,3, , ,6129,CORONADO,886815.1,995657.1
17-054520,2017-11,11/05/2017 16:15,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3007,UNION BLVD,50, , ,3007,UNION,888343.8,1034895
17-054522,2017-11,11/05/2017 16:25,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5280,NATURAL BRIDGE AVE,52, , , , ,889230.8,1036273
17-054524,2017-11,11/05/2017 16:40,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3100,S GRAND BLVD,25, ,@QDOBA - GRAND,3502,GRACE,893984.2,1008284
17-054532,2017-11,11/05/2017 16:52,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,2948,N KINGSHIGHWAY BLVD,55, , ,1510,CLARA,890079.4,1033431
17-054617,2017-11,11/05/2017 17:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6316,LALITE AVE,76, , ,6316,LALITE,888002.4,1045277
17-054534,2017-11,11/05/2017 17:40,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,DR MARTIN LUTHER KING DR / N K,53, ,ALIAS N KINGSHIGHWAY BLVD/MLK CITY, , ,888326.1,1030363
17-054530,2017-11,11/05/2017 17:45,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,3440,S KINGSHIGHWAY BLVD,15,TACO BELL,@TACO BELL - S KINGSHIGHWAY,3440,KINGSHIGHWAY,885784.1,1006041
17-054530,2017-11,11/05/2017 17:45,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,3440,S KINGSHIGHWAY BLVD,15,TACO BELL,@TACO BELL - S KINGSHIGHWAY,3440,KINGSHIGHWAY,885784.1,1006041
17-054529,2017-11,11/05/2017 17:50,Y, , ,1, , 31421,2,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,3501,S GRAND BLVD,15,TACO BELL, , , ,893356,1005075
17-054589,2017-11,11/05/2017 18:00,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1916,ARLINGTON AVE,50, , ,1916,ARLINGTON,886395.5,1032933
17-054537,2017-11,11/05/2017 18:00,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1208,ANN AVE,21, , ,1208,ANN,903115.7,1010016
17-054890,2017-11,11/05/2017 18:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",3911,SHAW AVE,27, , ,3911,SHAW,892845.3,1013251
17-054680,2017-11,11/05/2017 18:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4251,W MAFFITT AVE,57, , ,4251,MAFFITT,894918.8,1030142
17-054538,2017-11,11/05/2017 18:10,Y, , ,1, ,266510,2,PUBLIC ORDER-TRESPASSING,4353,THOLOZAN AVE,15, , ,4353,THOLOZAN,887455.5,1005035
17-055304,2017-11,11/05/2017 18:30,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5419,ALGERNON ST,68, , ,5419,ALGERNON,900960.9,1035524
17-054545,2017-11,11/05/2017 18:50,Y, , ,1, , 43013,4,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,2815,BLAIR AVE,63, , ,2817,14TH,906048.4,1026144
17-054541,2017-11,11/05/2017 18:52,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2605,N 14TH ST,63, ,REAR,2605,14TH,906671.8,1025623
17-054544,2017-11,11/05/2017 19:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,I 64 EASTBOUND / S KINGSHIGHWA,40, , , , ,887218.9,1018721
17-054559,2017-11,11/05/2017 19:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,OLIVE ST / N THERESA AVE,77, , , , ,897350.8,1021020
17-054666,2017-11,11/05/2017 19:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,CHEROKEE ST / PENNSYLVANIA AVE,19, , , , ,896477.2,1005448
17-054618,2017-11,11/05/2017 19:05,Y, , ,1, , 52312,6,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,9000,HALLS FERRY RD,74, , ,9000,HALLS FERRY,894598.1,1051729
17-054647,2017-11,11/05/2017 19:06,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,5318,NORTHLAND AVE,50, , ,5318,NORTHLAND,887387.8,1033420
17-054543,2017-11,11/05/2017 19:10,Y, , ,1, ,263299,3,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,ARSENAL ST / S GRAND BLVD,25, , , , ,893925.6,1008454
17-054716,2017-11,11/05/2017 19:30,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,0,S GRAND BLVD / GRAVOIS AVE,19, , , , ,893507.8,1004763
17-054620,2017-11,11/05/2017 19:35,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",4071,KEOKUK ST,16, , ,4071,KEOKUK,889751.1,1002988
17-054548,2017-11,11/05/2017 20:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,S GRAND BLVD / GRAVOIS AVE,19, , , , ,893507.8,1004763
17-054661,2017-11,11/05/2017 20:00,Y, , ,1, , 72113,5,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,4310,ST FERDINAND AVE,57,JAMES HOUSE, ,4310,ST FERDINAND,894071.9,1029178
17-054551,2017-11,11/05/2017 20:30,Y, , ,1, , 44013,4,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",0,S 10TH ST / CLARK AVE,35, , , , ,906985.6,1016448
17-054553,2017-11,11/05/2017 20:30,Y, , ,1, , 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,W FLORISSANT AVE / HARRIS AVE,68, , ,4428,HOLLY,899703.7,1035294
17-054551,2017-11,11/05/2017 20:30,Y, , ,1, , 44013,4,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",0,S 10TH ST / CLARK AVE,35, , , , ,906985.6,1016448
17-054595,2017-11,11/05/2017 21:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3235,TAFT AVE,16, , ,3235,TAFT,893853.8,998119.3
17-054613,2017-11,11/05/2017 21:15,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,2820,OREGON AVE,24, ,STREET,2820,OREGON,897687.2,1008665
17-054561,2017-11,11/05/2017 21:30,Y, , ,1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5500,TENNESSEE AVE,1, ,IN THE BLOCK,3933,BROADWAY,891104.8,996117.9
17-054574,2017-11,11/05/2017 21:30,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5840,PAGE BLVD,48, ,APT 1,5840,PAGE,881810.9,1031973
17-054563,2017-11,11/05/2017 21:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4731,ALASKA AVE,16, , ,4731,ALASKA,892508.9,997312
17-054554,2017-11,11/05/2017 21:33,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,920,OLIVE ST,35,BAILEY S RANGE, , , ,907479.9,1017973
17-054646,2017-11,11/05/2017 22:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5500,MAPLE AVE,48, , ,5500,MAPLE,883336.3,1029184
17-054593,2017-11,11/05/2017 22:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4640,CARTER AVE,69, , ,4640,CARTER,895101.4,1036700
17-054592,2017-11,11/05/2017 22:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,1451,E DE SOTO AVE,66, , ,1451,DE SOTO,903093.7,1034849
17-054599,2017-11,11/05/2017 22:00,Y, , ,1, , 73413,1,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,0,CHRISTY AVE / EICHELBERGER ST,5, , ,4716,HUMMEL,884436.7,999969.9
17-054612,2017-11,11/05/2017 22:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2331,EDWARDS ST,12, , ,2331,EDWARDS,884205.4,1012000
17-054749,2017-11,11/05/2017 22:00,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,229,N VANDEVENTER AVE,38, ,APT 2E,229,VANDEVENTER,894083.3,1021084
17-054601,2017-11,11/05/2017 22:00,Y, , ,1, , 72113,5,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,5626,MAPLE AVE,48, , ,5626,MAPLE,882384.8,1029354
17-054560,2017-11,11/05/2017 22:35,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3841,FINNEY AVE,77, , ,3841,FINNEY,895933.3,1024526
17-054575,2017-11,11/05/2017 23:00,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4949,BARNES JEWISH HOSPITAL PLZ,38, , ,4949, ,887396.8,1020150
17-054610,2017-11,11/05/2017 23:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",200,N BROADWAY,35, , , , ,909088.1,1017396
17-054567,2017-11,11/05/2017 23:00,Y, , ,1, , 51221,6,BURGLARY-RESIDENCE/NIT/UNLAW ENT/OCCUPIED,1555,GIESEKING LA,73, , ,1555,GIESEKING,893137.9,1049141
17-054564,2017-11,11/05/2017 23:10,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1163,WALTON AVE,53, , ,1100,WALTON,889601.8,1028162
17-054566,2017-11,11/05/2017 23:35,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5021,ULENA AVE,5, , ,5021,ULENA,889392.3,998649.9
17-054568,2017-11,11/05/2017 23:55,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3827,MICHIGAN AVE,16, , ,3800,MICHIGAN,895188.8,1002559
17-054572,2017-11,11/06/2017 00:04,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,EB 270 / RIVERVIEW DR,75, , , , ,910816.6,1068450
17-054569,2017-11,11/06/2017 00:10,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",4500,N BROADWAY,64, , ,4500,BROADWAY,905164,1033720
17-054573,2017-11,11/06/2017 00:13,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,2239,ALBERTA ST,18, ,APT 2ND FL,2239,ALBERTA,898846,1001404
17-054571,2017-11,11/06/2017 00:15,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1531,WASHINGTON AVE,36, , ,1531,WASHINGTON,905491.8,1019489
17-054570,2017-11,11/06/2017 00:41,Y, , ,1, ,182400,3,DRUGS-POSSESSION/MARIJUANA,0,S GRAND BLVD / MAGNOLIA AVE,25, , , , ,894181.1,1010089
17-054625,2017-11,11/06/2017 01:00,Y, , ,1, , 21000,1,RAPE -- FORCIBLE,3000,DAKOTA ST,17, , ,3000,DAKOTA,0,0
17-054831,2017-11,11/06/2017 01:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,325,GREENWICH LN,38, , ,325,GREENWICH,890208.1,1023305
17-054579,2017-11,11/06/2017 01:40,Y, , ,1, ,151130,2,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,0,CHIPPEWA ST / WATSON RD,8, , , , ,876817.6,1004592
17-054576,2017-11,11/06/2017 02:02,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1110,SALISBURY ST,65, , ,1110,SALISBURY,906432.9,1029817
17-054577,2017-11,11/06/2017 02:25,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4308,BINGHAM AVE,5, , ,4308,BINGHAM,887441.6,1003498
17-054588,2017-11,11/06/2017 04:40,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2810,N 9TH ST,64,DAYS INN,ROOM 214,2810,9TH,908176.4,1026937
17-054581,2017-11,11/06/2017 04:40,Y, , ,1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6824,VIRGINIA AVE,1,ALLEY, ,932,LOUGHBOROUGH,890097.6,991010.8
17-054590,2017-11,11/06/2017 05:15,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,ADELAIDE AVE / W FLORISSANT AV,68, , , , ,900102.5,1034716
17-054658,2017-11,11/06/2017 05:30,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,S BROADWAY / CHEROKEE ST,18, , ,3627,MINNESOTA,901691.2,1004330
17-054670,2017-11,11/06/2017 05:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2905,VIRGINIA AVE,25, , ,2905,VIRGINIA,895496.1,1008729
17-054598,2017-11,11/06/2017 06:00,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",4400,GUSTINE AVE,16,ELLIOT METALS,WORK PLACE,4400,GUSTINE,890491.8,1001204
17-054602,2017-11,11/06/2017 06:20,Y, , ,1, , 71030,6,AUTO THEFT-PERM RETNT/JOY RIDE,4900,DAVISON AVE,72, ,IN DRIVEWAY,4900,DAVISON,890491.3,1040943
17-054591,2017-11,11/06/2017 06:29,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,420,N 6TH ST,35,ST LOUIS PARKING CENTRE, ,420,6TH,908992.6,1018056
17-054731,2017-11,11/06/2017 06:30,Y, , ,1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,5035,THRUSH AVE,72, , ,5035,THRUSH,890910.4,1042650
17-056976,2017-11,11/06/2017 07:00,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",5800,HIGHLANDS PLAZA DR W,41,CORTONA APARTMENTS, ,5800,HIGHLANDS PLAZA,882403.6,1017876
17-054703,2017-11,11/06/2017 08:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1115,N 9TH ST,62, , , , ,908471.1,1020636
17-054869,2017-11,11/06/2017 08:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5001,PLOVER AVE,72, , ,5001,PLOVER,890452.4,1042755
17-054698,2017-11,11/06/2017 08:00,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,4140,S BROADWAY,16, ,@WALGREENS - BROADWAY AND GASCONADE,4140,BROADWAY,897819.1,1000267
17-054649,2017-11,11/06/2017 08:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5300,W FLORISSANT AVE,71, , ,5300,FLORISSANT,894547.8,1042034
17-054597,2017-11,11/06/2017 08:02,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,FYLER AVE / MACKLIND AVE,14, , , , ,882660.8,1007715
17-054604,2017-11,11/06/2017 08:10,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,3921,N NEWSTEAD AVE,69, ,@SCHOOL - ASHLAND,3921,NEWSTEAD,895633.1,1033528
17-054741,2017-11,11/06/2017 08:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",3119,LOCUST ST,37, , ,3141,LOCUST,899079.1,1020725
17-054622,2017-11,11/06/2017 08:37,Y, , ,1, ,151110,3,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3529,ARKANSAS AVE,19, , ,3529,ARKANSAS,893855.2,1004725
17-054615,2017-11,11/06/2017 08:40,Y, , ,1, , 36111,4,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,3622,PAGE BLVD,77,EBONY MOTEL,ROOM 16,3622,PAGE,897824.8,1024131
17-055950,2017-11,11/06/2017 08:54,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,5637,MARQUETTE AVE,14, , ,5637,MARQUETTE,881280.8,1006988
17-054759,2017-11,11/06/2017 09:45,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",2340,MARKET ST,36,COURTYARD HOTEL BY MARRIOTT,ROOM 308,2340,MARKET,901627.6,1018357
17-054632,2017-11,11/06/2017 09:50,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7874,TENNESSEE PL,1, , ,7874,TENNESSEE,886226.8,989410.4
17-054644,2017-11,11/06/2017 10:10,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,310,N 15TH ST,36,CONFLUENCE ACADEMY, ,340,15TH,905455.4,1018670
17-054635,2017-11,11/06/2017 10:35,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,310,N 15TH ST,36, , ,310,15TH,905455.4,1018670
17-054640,2017-11,11/06/2017 10:45,Y, , ,1, , 72113,5,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,4301,OLIVE ST,38, , ,4301,OLIVE,891710.4,1024228
17-054642,2017-11,11/06/2017 10:53,Y, , ,1, , 63701,6,LARCENY-SHOPLIFT UNDER $500,3720,N KINGSHIGHWAY BLVD,69, ,IN STORE,3720,KINGSHIGHWAY,891316,1035410
17-054650,2017-11,11/06/2017 11:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,3970,DELOR ST,5, , ,3970,DELOR,888928.9,999150.3
17-054643,2017-11,11/06/2017 11:20,Y, , ,1, ,250000,4,LOITERING-BEGGING,300,CARR ST,35, , , , ,910117.3,1019851
17-056170,2017-11,11/06/2017 12:00,Y, , ,1, , 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,1405,N 7TH ST,62,CAMBRIDGE HEIGHTS,APT A,1405,7TH,909422.4,1021549
17-054653,2017-11,11/06/2017 12:11,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,1916,N EUCLID AVE,55, , ,1916,EUCLID,889934.1,1031071
17-054692,2017-11,11/06/2017 12:30,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,4170,GERALDINE AVE,70, , ,4170,GERALDINE,890871.4,1037663
17-054671,2017-11,11/06/2017 12:43,Y, , ,1, ,182250,3,DRUGS-POSSESSION/COCAINE,3510,ALBERTA ST,16, , ,3510,ALBERTA,893411.4,1002036
17-054667,2017-11,11/06/2017 12:45,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,801,N 11TH ST,35, ,@SWB CONVENTION PZ BLDG, , ,907512.3,1019461
17-054674,2017-11,11/06/2017 12:55,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3717,COTE BRILLIANTE AVE,59, , ,3717,COTE BRILLIANTE,898121,1026014
17-054859,2017-11,11/06/2017 13:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,4093,WILMINGTON AVE,5, , ,4093,WILMINGTON,886666.1,997335.9
17-054677,2017-11,11/06/2017 13:05,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,4068,SHAW AVE,27, ,APT A,4068,SHAW,891508.5,1013182
17-054686,2017-11,11/06/2017 13:22,Y, , ,1, , 32311,5,ROBBERY-RESIDENCE /OTHR WEPN USED/SUCCESS,5903,CATES AVE,48, , ,5903,CATES,880120.2,1028647
17-056360,2017-11,11/06/2017 13:28,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,800,WASHINGTON AVE,35,HERTZ RENTAL, ,800,WASHINGTON,908187.4,1018534
17-054684,2017-11,11/06/2017 13:44,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1233,BRISTOL LN,63, , ,1233,BRISTOL,908093.8,1024323
17-055570,2017-11,11/06/2017 13:52,Y, , ,1, ,117000,6,FAILURE TO RETURN BORROWED/RENTED VEHICL,4875,GREER AVE,55, ,STREET, , ,891154.9,1033526
17-054796,2017-11,11/06/2017 14:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4138,CASTLEMAN AVE,27, , ,4138,CASTLEMAN,891005.9,1012934
17-055086,2017-11,11/06/2017 14:25,Y, , ,1, ,263299,2,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,6926,BRUNO AVE,43, , , , ,875095.9,1013849
17-054739,2017-11,11/06/2017 14:30,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,3314,FRANKLIN AVE,77, , ,3314,FRANKLIN,898673.6,1022154
17-054694,2017-11,11/06/2017 14:30,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",3520,CHOUTEAU AVE,31, , ,3520,CHOUTEAU,895991.1,1016574
17-054695,2017-11,11/06/2017 14:30,Y, , ,1, , 43012,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,4265,ATHLONE AVE,68,YEATMAN MIDDLE,@SCHOOL - YEATMAN,4265,ATHLONE,897803.3,1034677
17-054690,2017-11,11/06/2017 14:40,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",401,N 9TH ST,35, , , , ,907857.7,1018282
17-054691,2017-11,11/06/2017 14:48,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,1315,N KINGSHIGHWAY BLVD,51, , , , ,888174.5,1029422
17-054705,2017-11,11/06/2017 15:40,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",4171,LINDELL BLVD,38, ,@SCHNUCKS - SARAH AND LINDELL,4171,LINDELL,892104.8,1022153
17-054708,2017-11,11/06/2017 15:52,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,932,LOUGHBOROUGH AVE,1, ,@LOUGHBOROUGH COMMONS - LOWES,950,LOUGHBOROUGH,888524.2,991611.8
17-054711,2017-11,11/06/2017 15:55,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,CASS AVE / I 44 WESTBOUND,62, , , , ,909501.6,1021926
17-054886,2017-11,11/06/2017 16:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4315,ITASKA ST,5, , ,4315,ITASKA,886780.8,1001455
