Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
17-032478,2017-07,07/04/2017 04:00,Y, , ,1, , 82000,6,ARSON-2ND DEGREE/SUCCESS,4139,E GREEN LEA PL,68, , ,4139,GREEN LEA,899550.6,1033595
17-032479,2017-07,07/04/2017 04:00,Y, , ,1, , 52322,3,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,825,ALLEN AVE,21, ,HENRY S BAR,825,ALLEN,904590.8,1010262
17-032482,2017-07,07/04/2017 04:13,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3533,ARKANSAS AVE,19, , , , ,893839.4,1004692
17-032480,2017-07,07/04/2017 04:15,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,N JEFFERSON AVE / SAINT LOUIS,59, , ,1421,JEFFERSON,902176.9,1026877
17-032803,2017-07,07/04/2017 04:55,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,4531,NATURAL BRIDGE AVE,69, ,@HOTEL- DELUXE MOTEL,4531,NATURAL BRIDGE,894416.9,1033585
17-032735,2017-07,07/04/2017 05:00,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",4331,OREGON AVE,17, , ,4331,OREGON,895965.9,999063.3
17-032485,2017-07,07/04/2017 05:57,Y, , ,1, , 52312,5,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,1330,AUBERT AVE,53, ,@ KINGS BEAUTY SUPPLY,1330,AUBERT,888737.2,1029663
17-032881,2017-07,07/04/2017 06:30,Y, , ,1, , 65701,0,LARCENY-MTR VEH PARTS UNDER $500,0,UNKNOWN,0, , ,3114,GRAND,0,0
17-032489,2017-07,07/04/2017 07:40,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,110,N 6TH ST,35, , ,110,6TH,908567.5,1017146
17-032666,2017-07,07/04/2017 08:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2741,SHENANDOAH AVE,24, , ,2740,SHENANDOAH,898424.2,1010461
17-032490,2017-07,07/04/2017 08:11,Y, , ,1, ,182999,3,DRUGS-POSSESSION/OTHR UNSPEC DRUG,3439,DUNNICA AVE,16, , , , ,893898,1002819
17-032508,2017-07,07/04/2017 08:30,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,245,UNION BLVD,47, , ,245,UNION,884322.6,1024279
17-032769,2017-07,07/04/2017 08:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2625,CAROLINE ST,31, ,APT- A,2625,CAROLINE,899866.6,1014594
17-032494,2017-07,07/04/2017 08:35,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,MARINE AVE / MIAMI ST,18, , , , ,900318.1,1003484
17-032491,2017-07,07/04/2017 08:50,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,500,PINE ST,35,KIENER EAST, ,500,PINE,908732.9,1017197
17-032580,2017-07,07/04/2017 09:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,115,N EUCLID AVE,38, , ,115,EUCLID,888225.8,1022710
17-032716,2017-07,07/04/2017 10:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3543,IOWA AVE,19, , ,3543,IOWA,897413.9,1004038
17-032598,2017-07,07/04/2017 10:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3189,NEBRASKA AVE,30, , ,3189,NEBRASKA,896870.2,1006809
17-032502,2017-07,07/04/2017 10:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5046,S GRAND BLVD,16, , ,5046,GRAND,891317.3,997096.5
17-032526,2017-07,07/04/2017 10:30,Y, , ,1, , 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,3322,ITASKA ST,16, , ,3322,ITASKA,893182.6,997186.7
17-032509,2017-07,07/04/2017 10:35,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5071,N KINGSHIGHWAY BLVD,71, , ,5071,KINGSHIGHWAY,893619.2,1039533
17-032510,2017-07,07/04/2017 11:15,Y, , ,1, , 42015,6,ASSLT-AGGRV-KNIFE/CUT-2ND-ADULT-DOMESTIC,957,SWITZER AVE,74, , ,957,SWITZER,896486.3,1046766
17-032510,2017-07,07/04/2017 11:15,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",957,SWITZER AVE,74, , ,957,SWITZER,896486.3,1046766
17-032517,2017-07,07/04/2017 11:20,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4111,CAMELLIA AVE,69, , ,4111,CAMELLIA,895394.2,1034739
17-032516,2017-07,07/04/2017 11:30,Y, , ,1, , 69703,3,LARCENY-ALL OTH/FRM PRSN/UNDER $500,600,CHOUTEAU AVE,34, ,ST LOUIS PARKING (PARKINGLOT), , ,907343.9,1013661
17-032766,2017-07,07/04/2017 11:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2659,CAROLINE ST,31, , ,2659,CAROLINE,899701.4,1014582
17-032512,2017-07,07/04/2017 11:30,Y, , ,1, , 42012,4,AGG.ASSAULT-KNIFE/CITIZEN ADULT 2ND DEGREE,3928,N FLORISSANT AVE,65, , ,3928,FLORISSANT,904129.4,1030129
17-032515,2017-07,07/04/2017 11:31,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,6207,W FLORISSANT AVE,73, , , , ,890335.1,1048472
17-032507,2017-07,07/04/2017 11:32,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",315,N 9TH ST,35,CULINARIA, ,315,9TH,907779.2,1018012
17-032541,2017-07,07/04/2017 12:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7206,VIRGINIA AVE,1,RESIDENT DRIVEWAY,RESIDENT DRIVEWAY,7206,VIRGINIA,889299.9,990113.4
17-032904,2017-07,07/04/2017 12:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP, ,DOVER PL,1, , ,708,DOVER,891698.9,994243.1
17-032521,2017-07,07/04/2017 12:30,Y, , ,1, , 43013,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,4050,LINDELL BLVD,38,AMERICAN RED CROSS, ,4050,LINDELL,893055.5,1021731
17-032568,2017-07,07/04/2017 13:00,Y, , ,1, , 51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3459,DUNNICA AVE,16,DUTCHTOWN NEIGHBORHOOD, ,3459,DUNNICA,893704.7,1002850
17-032538,2017-07,07/04/2017 13:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,5004,VIRGINIA AVE,16, , ,4000,DETONTY,893347.8,996398.8
17-032524,2017-07,07/04/2017 13:14,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2851,GRAVOIS AVE,24, ,@QT - GRAVOIS / NEBRASKA, , ,897916.5,1008451
17-032533,2017-07,07/04/2017 13:30,Y, , ,1, ,115100,4,FRAUD-STEALING BY DECEIT/OVER $150,1820,MARKET ST,36,HARD ROCK CAFE, ,1820,MARKET,903731.7,1018016
17-032531,2017-07,07/04/2017 13:50,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,0,S 16TH ST / MARKET ST,36, , , , ,904845.6,1017940
17-032527,2017-07,07/04/2017 13:53,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,PARNELL ST / SAINT LOUIS AVE,60, , , , ,902725.4,1026720
17-032566,2017-07,07/04/2017 14:00,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",4100,FOREST PARK AVE,38, , ,4100,FOREST PARK,892146.4,1020235
17-033006,2017-07,07/04/2017 14:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,0,LILLIAN AVE / UNION BLVD,71, ,FAMILY DOLLAR PARKING LOT, , ,892177.9,1040261
17-032535,2017-07,07/04/2017 14:30,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,800,N TUCKER BLVD,35, , ,800,TUCKER,907168.5,1019631
17-032536,2017-07,07/04/2017 14:30,Y, , ,1, , 51112,2,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4123,MCDONALD AVE,15, , ,4100,MCDONALD,889683.2,1006621
17-032542,2017-07,07/04/2017 14:48,Y, , ,1, , 10000,4,HOMICIDE,1603,COLE ST,61, , , , ,905664.1,1021110
17-032613,2017-07,07/04/2017 15:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3220,KEOKUK ST,16, ,1ST FL,3220,KEOKUK,894650.3,1002194
17-034148,2017-07,07/04/2017 15:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,5100,S BROADWAY,17, , ,5100,BROADWAY,895160.4,994665.3
17-032622,2017-07,07/04/2017 15:01,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1806,COCHRAN PL,62, , ,1806,COCHRAN,905432.7,1022657
17-032543,2017-07,07/04/2017 15:05,Y, , ,1, ,211000,4,DUI-DRVING WHILE INTOXICATED,2500,E DODIER ST,60, , ,2500,DODIER,903459.1,1027232
17-032539,2017-07,07/04/2017 15:10,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3655,DELOR ST,16, , ,3655,DELOR,891144.6,997875.8
17-033290,2017-07,07/04/2017 15:23,Y, , ,1, ,121000,5,EMBEZZLEMENT-VALUE OVER $150,909,N KINGSHIGHWAY BLVD,51, , ,909,KINGSHIGHWAY,887752.1,1027145
17-032548,2017-07,07/04/2017 16:01,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4110,ST LOUIS AVE,57, ,REAR,4110,ST LOUIS,896750.5,1029329
17-032552,2017-07,07/04/2017 16:05,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,3701,LINDELL BLVD,77,THE CORONADO BAR, ,3821,LINDELL,895417.8,1021428
17-032546,2017-07,07/04/2017 16:12,Y, , ,1, ,250000,4,LOITERING-BEGGING,215,S 8TH ST,35, , ,215,8TH,907487.6,1016506
17-032557,2017-07,07/04/2017 16:30,Y, , ,1, , 43016,3,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,4038,CALIFORNIA AVE,16, , ,4038,CALIFORNIA,896774.9,1000843
17-032549,2017-07,07/04/2017 16:40,Y, , ,1, ,250000,4,LOITERING-BEGGING,315,S 8TH ST,35, , ,315,8TH,907623,1016269
17-032550,2017-07,07/04/2017 16:45,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,315,N 9TH ST,35,SCHNUCKS CULINARIA, ,315,9TH,907779.2,1018012
17-032556,2017-07,07/04/2017 16:50,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5100,GOODFELLOW BLVD,76, , , , ,888020,1044904
17-032664,2017-07,07/04/2017 17:00,Y, , ,1, , 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3523,N 20TH ST,65, ,3523 N 20TH UPSTAIRS UNIT,3521,20TH,905222.6,1028933
17-032555,2017-07,07/04/2017 17:10,Y, , ,1, ,229999,1,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,3923,S GRAND BLVD,16, , ,3923,GRAND,893011.9,1002190
17-032563,2017-07,07/04/2017 17:23,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3543,IOWA AVE,19, , ,3443,IOWA,897413.9,1004038
17-032558,2017-07,07/04/2017 17:25,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1200,PINE ST,36, , ,1200,PINE,906565.1,1018061
17-032561,2017-07,07/04/2017 17:35,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,I 44 EASTBOUND / S KINGSHIGHWA,12, , , , ,886939.9,1014090
17-032767,2017-07,07/04/2017 18:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,0,S 12TH ST / GRAVOIS AVE,21, , , , ,903441,1011069
17-032577,2017-07,07/04/2017 18:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,5507,IDAHO AVE,1, , ,5507,IDAHO,891802.5,995576
17-032807,2017-07,07/04/2017 18:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4717,ANDERSON AVE,69, , ,4717,ANDERSON,894701.9,1036629
17-032621,2017-07,07/04/2017 18:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1432,PENROSE ST,65, , ,1432,PENROSE,905020.5,1031576
17-032564,2017-07,07/04/2017 18:00,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,1115,LUCAS AVE,35,GLOBE BUILDING, ,1125,LUCAS,907416.8,1019101
17-033528,2017-07,07/04/2017 18:00,Y, , ,1, , 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,1416,FARRAR ST,65, , ,1416,FARRAR,905893.2,1030024
17-032569,2017-07,07/04/2017 18:20,Y, , ,1, ,182130,5,DRUGS-POSSESSION/HEROIN,1900,CORA AVE,56, , , , ,891679,1029919
17-032971,2017-07,07/04/2017 18:30,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5030,NATURAL BRIDGE AVE,52, ,@BURGER KING - NATURAL BRIDGE,4120,RUSH,890648.8,1035264
17-032616,2017-07,07/04/2017 19:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1700,CHESTNUT ST,36, , , , ,904537.6,1018285
17-032591,2017-07,07/04/2017 19:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,CLARA AVE / DELMAR BLVD,47, , , , ,882446,1026923
17-032572,2017-07,07/04/2017 19:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,6329,MARQUETTE AVE,9, , ,6329,MARQUETTE,878246.8,1007386
17-032573,2017-07,07/04/2017 19:00,Y, , ,1, , 41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,300,S KINGSHIGHWAY BLVD,38, , , , ,887130.3,1021402
17-032573,2017-07,07/04/2017 19:00,Y, , ,1, , 41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,300,S KINGSHIGHWAY BLVD,38, , , , ,887130.3,1021402
17-032573,2017-07,07/04/2017 19:00,Y, , ,1, , 41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,300,S KINGSHIGHWAY BLVD,38, , , , ,887130.3,1021402
17-032574,2017-07,07/04/2017 19:15,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,1235,WASHINGTON AVE,36,ROSALITAS, , , ,906498.3,1019221
17-032579,2017-07,07/04/2017 19:15,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4101,W BELLE PL,58, , , , ,894182.1,1024708
17-032578,2017-07,07/04/2017 19:24,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5033,NEWPORT AVE,5, , ,5033,NEWPORT,887525,999777.9
17-032583,2017-07,07/04/2017 19:40,Y, , ,1, ,182250,2,DRUGS-POSSESSION/COCAINE,1,FINE ARTS DR,82, ,ART MUSEUM, , ,878856.8,1021748
17-033347,2017-07,07/04/2017 20:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4440,FARLIN AVE,69, , ,4440,FARLIN,895631.4,1034035
17-033956,2017-07,07/04/2017 20:00,Y, , ,1, , 82000,6,ARSON-2ND DEGREE/SUCCESS,5516,DAVISON AVE,72, , ,5516,DAVISON,893429.3,1042999
17-032917,2017-07,07/04/2017 20:00,Y, , ,1, ,112010,4,FRAUD-CREDIT DEVICE/OVER $150,999,N 2ND ST,35,FOUR SEASONS HOTEL, ,999,2ND,910439.8,1019433
17-032754,2017-07,07/04/2017 20:00,Y, , ,1, , 73313,3,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,2653,IOWA AVE,24, , ,2653,IOWA,898236.4,1009099
17-032649,2017-07,07/04/2017 20:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3845,CONNECTICUT ST,15, , ,3845,CONNECTICUT,892195.9,1007715
17-032596,2017-07,07/04/2017 20:04,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1400,N 9TH ST,62,CAMBRIDGE HEIGHTS, ,1400,9TH,908777.9,1021690
17-032669,2017-07,07/04/2017 20:30,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4463,EVANS AVE,54, , ,4463,EVANS,892254.9,1028003
17-032671,2017-07,07/04/2017 21:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,6107,LUCILLE AVE,76, , ,6107,LUCILLE,889539.1,1045948
17-032694,2017-07,07/04/2017 21:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,3200,POTOMAC ST,19,GRAVOIS PARK, , , ,894929.3,1004567
17-032678,2017-07,07/04/2017 21:00,Y, , ,1, , 51222,3,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,3708,IOWA AVE,19, , ,3708,IOWA,897462.4,1003061
17-032587,2017-07,07/04/2017 21:20,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,935,HAMILTON AVE,48, , , , ,880319.9,1029176
17-032590,2017-07,07/04/2017 21:22,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 14TH ST / MARKET ST,36, , , , ,905595.6,1017724
17-032599,2017-07,07/04/2017 21:30,Y, , ,1, , 31112,3,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,3400,ILLINOIS AVE,18, , ,3902,GRAVOIS,899736.9,1004949
17-032667,2017-07,07/04/2017 21:30,Y, , ,1, , 69703,5,LARCENY-ALL OTH/FRM PRSN/UNDER $500,5601,DELMAR BLVD,48, , ,1610,KINGSHIGHWAY,882244.1,1027110
17-033439,2017-07,07/04/2017 21:30,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,5120,CATES AVE,51, , ,5245,NATURAL BRIDGE,886639.6,1027505
17-032595,2017-07,07/04/2017 21:45,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,2300,MICHIGAN AVE,25,FOX PARK NEIGHBORHOOD, ,2810,MICHIGAN,896647.8,1010750
17-032592,2017-07,07/04/2017 21:56,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,715,N 21ST ST,36, , , , ,903370.6,1020209
17-032592,2017-07,07/04/2017 21:56,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",715,N 21ST ST,36, , , , ,903370.6,1020209
17-032592,2017-07,07/04/2017 21:56,Y, , ,1, , 41016,4,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,715,N 21ST ST,36, , , , ,903370.6,1020209
17-032592,2017-07,07/04/2017 21:56,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,715,N 21ST ST,36, , , , ,903370.6,1020209
17-032594,2017-07,07/04/2017 21:57,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3006,OSAGE ST,16, , , , ,895644.4,1001353
17-032672,2017-07,07/04/2017 22:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3647,ARKANSAS AVE,19, , ,3647,ARKANSAS,893713.3,1003947
17-032648,2017-07,07/04/2017 22:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3735,S SPRING AVE,15, ,REAR YARD,3735,SPRING,892046.9,1003574
17-032668,2017-07,07/04/2017 22:00,Y, , ,1, , 72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,217,FASSEN ST,1, , ,217,FASSEN,893746.4,994259.2
17-032682,2017-07,07/04/2017 22:00,Y, , ,1, , 31111,2,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,FLAD AVE / LAWRENCE ST,27, , ,7166,WELLINGTON,892109.4,1011839
17-032677,2017-07,07/04/2017 22:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,200,N 4TH ST,35,CROWNE PLAZA HOTEL, ,200,4TH,909518.1,1017323
17-032605,2017-07,07/04/2017 22:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3514,DODIER ST,59, , ,3514,DODIER,900320.3,1027901
17-032985,2017-07,07/04/2017 22:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,1716,VERONICA AVE,73, , ,1716,VERONICA,892425.6,1050737
17-032589,2017-07,07/04/2017 22:27,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,0,ART HILL,82, ,@ART HILL, , ,879076.6,1022009
17-032601,2017-07,07/04/2017 22:27,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,2805,N FLORISSANT AVE,60, , , ,HADLEY,905764.4,1026020
17-032597,2017-07,07/04/2017 22:45,Y, , ,1, , 43022,2,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 2ND DEGREE,5600,OAKLAND AVE,41, , ,5600,OAKLAND,883501.3,1018059
17-032597,2017-07,07/04/2017 22:45,Y, , ,1, , 43022,2,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 2ND DEGREE,5600,OAKLAND AVE,41, , ,5600,OAKLAND,883501.3,1018059
17-032610,2017-07,07/04/2017 22:57,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2160,S GRAND BLVD,26, , , , ,894422.5,1011610
17-032600,2017-07,07/04/2017 23:00,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4901,UNION BLVD,71, , , , ,891567.3,1039846
17-032646,2017-07,07/04/2017 23:00,Y, , ,1, , 64711,6,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,8442,EDNA ST,74, , ,8442,EDNA,895604.9,1049216
17-033107,2017-07,07/04/2017 23:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,700,ROSEDALE AVE,48, , ,700,ROSEDALE,878151.1,1028301
17-032600,2017-07,07/04/2017 23:00,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4901,UNION BLVD,71, , , , ,891567.3,1039846
17-032608,2017-07,07/04/2017 23:14,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,790,GOODFELLOW BLVD,48, , , , ,881212.5,1027967
17-032624,2017-07,07/04/2017 23:15,Y, , ,1, , 71040,3,AUTO THEFT-PERM RETNT/ATTEMPT,3210,S COMPTON AVE,30,COLT MOTORS, , , ,895705.6,1006696
17-032612,2017-07,07/04/2017 23:15,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,2341,MICHIGAN AVE,25, , ,2341,MICHIGAN,896407.7,1010233
17-032602,2017-07,07/04/2017 23:18,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3100,S KINGSHIGHWAY BLVD,15, , , , ,886177,1009211
17-032603,2017-07,07/04/2017 23:27,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,3723,GOODFELLOW BLVD,70, , , , ,885497.2,1039030
17-032670,2017-07,07/04/2017 23:30,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3416,VIRGINIA AVE,30, , ,3420,VIRGINIA,895149.3,1005344
17-032607,2017-07,07/04/2017 23:31,Y, , ,1, , 10000,3,HOMICIDE,1435,HICKORY LN,33,CLINTON PEABODY HOUSING COMPLEX, ,1435,HICKORY,904245.2,1013903
17-032614,2017-07,07/04/2017 23:35,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,8108,VULCAN ST,2, ,ALLEY,8100,VULCAN,888845.3,986359.8
17-032614,2017-07,07/04/2017 23:35,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,8108,VULCAN ST,2, ,ALLEY,8100,VULCAN,888845.3,986359.8
17-032609,2017-07,07/04/2017 23:40,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1003,N TUCKER BLVD,61, , , , ,907142.4,1020450
17-032623,2017-07,07/04/2017 23:45,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,CHURCH RD / WALL ST,74, , ,867,WALL,896428.3,1050981
17-032623,2017-07,07/04/2017 23:45,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,CHURCH RD / WALL ST,74, , ,867,WALL,896428.3,1050981
17-032697,2017-07,07/04/2017 23:45,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1014,DILLON CT,33, , ,1014,DILLON,904150.5,1014727
17-032699,2017-07,07/05/2016 09:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,5912,HIGHLAND AVE,50, , ,5912,HIGHLAND,882855.1,1035575
17-032620,2017-07,07/05/2017 00:01,Y, , ,1, , 31311,4,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,3852,GREER AVE,59, ,IN THE ALLEY BETWEEN GREER AND LABAD,3816,GREER,898735,1029098
17-032658,2017-07,07/05/2017 00:01,Y, , ,1, , 71030,6,AUTO THEFT-PERM RETNT/JOY RIDE,2916,N WHITTIER ST,56, ,APT B,2916,WHITTIER,896333.9,1029751
17-033012,2017-07,07/05/2017 00:01,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3150,S SPRING AVE,15, , ,3819,HARTFORD,892786.6,1008225
17-032712,2017-07,07/05/2017 00:01,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2707,CHIPPEWA,19, , ,2707,CHIPPEWA,897644.8,1002616
17-032695,2017-07,07/05/2017 00:01,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3131,WINNEBAGO ST,19, , ,3131,WINNEBAGO,895485.1,1003577
17-032625,2017-07,07/05/2017 00:01,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1433,TEMPLE PL,78, , ,1438,TEMPLE,883505.7,1032522
